question,answer,filtered_answer,correct_answer,is_correct
Which team finished in position 5 in the 2013-2014 Serie A?,-,-,Inter,-
Which team finished in position 6 in the 2013-2014 Serie A?,-,-,Parma,-
Which team finished in position 7 in the 2013-2014 Serie A?,-,-,Torino,-
Which team finished in position 8 in the 2013-2014 Serie A?,-,-,Milan,-
Which team finished in position 9 in the 2013-2014 Serie A?,-,-,Lazio,-
Which team finished in position 10 in the 2013-2014 Serie A?,-,-,Hellas Verona,-
Which team finished in position 11 in the 2013-2014 Serie A?,-,-,Atalanta,-
Which team finished in position 12 in the 2013-2014 Serie A?,-,-,Sampdoria,-
Which team finished in position 13 in the 2013-2014 Serie A?,-,-,Udinese,-
Which team finished in position 14 in the 2013-2014 Serie A?,-,-,Genoa,-
Which team finished in position 15 in the 2013-2014 Serie A?,-,-,Cagliari,-
Which team finished in position 16 in the 2013-2014 Serie A?,-,-,Chievo,-
Which team finished in position 17 in the 2013-2014 Serie A?,-,-,Sassuolo,-
Which team finished in position 18 in the 2013-2014 Serie A?,-,-,Catania,-
Which team finished in position 19 in the 2013-2014 Serie A?,-,-,Bologna,-
Which team finished in position 20 in the 2013-2014 Serie A?,-,-,Livorno,-
Which team finished in position 1 in the 2014-2015 Serie A?,-,-,Juventus,-
Which team finished in position 2 in the 2014-2015 Serie A?,-,-,Roma,-
Which team finished in position 3 in the 2014-2015 Serie A?,-,-,Lazio,-
Which team finished in position 4 in the 2014-2015 Serie A?,-,-,Fiorentina,-
Which team finished in position 5 in the 2014-2015 Serie A?,-,-,Napoli,-
Which team finished in position 6 in the 2014-2015 Serie A?,-,-,Genoa,-
Which team finished in position 7 in the 2014-2015 Serie A?,-,-,Sampdoria,-
Which team finished in position 8 in the 2014-2015 Serie A?,-,-,Inter,-
Which team finished in position 9 in the 2014-2015 Serie A?,-,-,Torino,-
Which team finished in position 10 in the 2014-2015 Serie A?,-,-,Milan,-
Which team finished in position 11 in the 2014-2015 Serie A?,-,-,Palermo,-
Which team finished in position 12 in the 2014-2015 Serie A?,-,-,Sassuolo,-
Which team finished in position 13 in the 2014-2015 Serie A?,-,-,Hellas Verona,-
Which team finished in position 14 in the 2014-2015 Serie A?,-,-,Chievo,-
Which team finished in position 15 in the 2014-2015 Serie A?,-,-,Empoli,-
Which team finished in position 16 in the 2014-2015 Serie A?,-,-,Udinese,-
Which team finished in position 17 in the 2014-2015 Serie A?,-,-,Atalanta,-
Which team finished in position 18 in the 2014-2015 Serie A?,-,-,Cagliari,-
Which team finished in position 19 in the 2014-2015 Serie A?,-,-,Cesena,-
Which team finished in position 20 in the 2014-2015 Serie A?,-,-,Parma,-
Which team finished in position 1 in the 2015-2016 Serie A?,-,-,Juventus,-
Which team finished in position 2 in the 2015-2016 Serie A?,-,-,Napoli,-
Which team finished in position 3 in the 2015-2016 Serie A?,-,-,Roma,-
Which team finished in position 4 in the 2015-2016 Serie A?,-,-,Inter,-
Which team finished in position 5 in the 2015-2016 Serie A?,-,-,Fiorentina,-
Which team finished in position 6 in the 2015-2016 Serie A?,-,-,Sassuolo,-
Which team finished in position 7 in the 2015-2016 Serie A?,-,-,Milan,-
Which team finished in position 8 in the 2015-2016 Serie A?,-,-,Lazio,-
Which team finished in position 9 in the 2015-2016 Serie A?,-,-,Chievo,-
Which team finished in position 10 in the 2015-2016 Serie A?,-,-,Empoli,-
Which team finished in position 11 in the 2015-2016 Serie A?,-,-,Genoa,-
Which team finished in position 12 in the 2015-2016 Serie A?,-,-,Torino,-
Which team finished in position 13 in the 2015-2016 Serie A?,-,-,Atalanta,-
Which team finished in position 14 in the 2015-2016 Serie A?,-,-,Bologna,-
Which team finished in position 15 in the 2015-2016 Serie A?,-,-,Sampdoria,-
Which team finished in position 16 in the 2015-2016 Serie A?,-,-,Palermo,-
Which team finished in position 17 in the 2015-2016 Serie A?,-,-,Udinese,-
Which team finished in position 18 in the 2015-2016 Serie A?,-,-,Carpi,-
Which team finished in position 19 in the 2015-2016 Serie A?,-,-,Frosinone,-
Which team finished in position 20 in the 2015-2016 Serie A?,-,-,Hellas Verona,-
Which team finished in position 1 in the 2016-2017 Serie A?,-,-,Juventus,-
Which team finished in position 2 in the 2016-2017 Serie A?,-,-,Roma,-
Which team finished in position 3 in the 2016-2017 Serie A?,-,-,Napoli,-
Which team finished in position 4 in the 2016-2017 Serie A?,-,-,Atalanta,-
Which team finished in position 5 in the 2016-2017 Serie A?,-,-,Lazio,-
Which team finished in position 6 in the 2016-2017 Serie A?,-,-,Milan,-
Which team finished in position 7 in the 2016-2017 Serie A?,-,-,Inter,-
Which team finished in position 8 in the 2016-2017 Serie A?,-,-,Fiorentina,-
Which team finished in position 9 in the 2016-2017 Serie A?,-,-,Torino,-
Which team finished in position 10 in the 2016-2017 Serie A?,-,-,Sampdoria,-
Which team finished in position 11 in the 2016-2017 Serie A?,-,-,Cagliari,-
Which team finished in position 12 in the 2016-2017 Serie A?,-,-,Sassuolo,-
Which team finished in position 13 in the 2016-2017 Serie A?,-,-,Udinese,-
Which team finished in position 14 in the 2016-2017 Serie A?,-,-,Chievo,-
Which team finished in position 15 in the 2016-2017 Serie A?,-,-,Bologna,-
Which team finished in position 16 in the 2016-2017 Serie A?,-,-,Genoa,-
Which team finished in position 17 in the 2016-2017 Serie A?,-,-,Crotone,-
Which team finished in position 18 in the 2016-2017 Serie A?,-,-,Empoli,-
Which team finished in position 19 in the 2016-2017 Serie A?,-,-,Palermo,-
Which team finished in position 20 in the 2016-2017 Serie A?,-,-,Pescara,-
Which team finished in position 1 in the 2017-2018 Serie A?,-,-,Juventus,-
Which team finished in position 2 in the 2017-2018 Serie A?,-,-,Napoli,-
Which team finished in position 3 in the 2017-2018 Serie A?,-,-,Roma,-
Which team finished in position 4 in the 2017-2018 Serie A?,-,-,Inter,-
Which team finished in position 5 in the 2017-2018 Serie A?,-,-,Lazio,-
Which team finished in position 6 in the 2017-2018 Serie A?,-,-,Milan,-
Which team finished in position 7 in the 2017-2018 Serie A?,-,-,Atalanta,-
Which team finished in position 8 in the 2017-2018 Serie A?,-,-,Fiorentina,-
Which team finished in position 9 in the 2017-2018 Serie A?,-,-,Torino,-
Which team finished in position 10 in the 2017-2018 Serie A?,-,-,Sampdoria,-
Which team finished in position 11 in the 2017-2018 Serie A?,-,-,Sassuolo,-
Which team finished in position 12 in the 2017-2018 Serie A?,-,-,Genoa,-
Which team finished in position 13 in the 2017-2018 Serie A?,-,-,Chievo,-
Which team finished in position 14 in the 2017-2018 Serie A?,-,-,Udinese,-
Which team finished in position 15 in the 2017-2018 Serie A?,-,-,Bologna,-
Which team finished in position 16 in the 2017-2018 Serie A?,-,-,Cagliari,-
Which team finished in position 17 in the 2017-2018 Serie A?,-,-,SPAL,-
Which team finished in position 18 in the 2017-2018 Serie A?,-,-,Crotone,-
Which team finished in position 19 in the 2017-2018 Serie A?,-,-,Hellas Verona,-
Which team finished in position 20 in the 2017-2018 Serie A?,-,-,Benevento,-
Which team finished in position 1 in the 2018-2019 Serie A?,-,-,Juventus,-
Which team finished in position 2 in the 2018-2019 Serie A?,-,-,Napoli,-
Which team finished in position 3 in the 2018-2019 Serie A?,-,-,Atalanta,-
Which team finished in position 4 in the 2018-2019 Serie A?,-,-,Inter,-
Which team finished in position 5 in the 2018-2019 Serie A?,-,-,Milan,-
Which team finished in position 6 in the 2018-2019 Serie A?,-,-,Roma,-
Which team finished in position 7 in the 2018-2019 Serie A?,-,-,Torino,-
Which team finished in position 8 in the 2018-2019 Serie A?,-,-,Lazio,-
Which team finished in position 9 in the 2018-2019 Serie A?,-,-,Sampdoria,-
Which team finished in position 10 in the 2018-2019 Serie A?,-,-,Bologna,-
Which team finished in position 11 in the 2018-2019 Serie A?,-,-,Sassuolo,-
Which team finished in position 12 in the 2018-2019 Serie A?,-,-,Udinese,-
Which team finished in position 13 in the 2018-2019 Serie A?,-,-,SPAL,-
Which team finished in position 14 in the 2018-2019 Serie A?,-,-,Parma,-
Which team finished in position 15 in the 2018-2019 Serie A?,-,-,Cagliari,-
Which team finished in position 16 in the 2018-2019 Serie A?,-,-,Fiorentina,-
Which team finished in position 17 in the 2018-2019 Serie A?,-,-,Genoa,-
Which team finished in position 18 in the 2018-2019 Serie A?,-,-,Empoli,-
Which team finished in position 19 in the 2018-2019 Serie A?,-,-,Frosinone,-
Which team finished in position 20 in the 2018-2019 Serie A?,-,-,Chievo,-
Which team finished in position 1 in the 2019-2020 Serie A?,-,-,Juventus,-
Which team finished in position 2 in the 2019-2020 Serie A?,-,-,Inter,-
Which team finished in position 3 in the 2019-2020 Serie A?,-,-,Atalanta,-
Which team finished in position 4 in the 2019-2020 Serie A?,-,-,Lazio,-
Which team finished in position 5 in the 2019-2020 Serie A?,-,-,Roma,-
Which team finished in position 6 in the 2019-2020 Serie A?,-,-,Milan,-
Which team finished in position 7 in the 2019-2020 Serie A?,-,-,Napoli,-
Which team finished in position 8 in the 2019-2020 Serie A?,-,-,Sassuolo,-
Which team finished in position 9 in the 2019-2020 Serie A?,-,-,Hellas Verona,-
Which team finished in position 10 in the 2019-2020 Serie A?,-,-,Fiorentina,-
Which team finished in position 11 in the 2019-2020 Serie A?,-,-,Parma,-
Which team finished in position 12 in the 2019-2020 Serie A?,-,-,Bologna,-
Which team finished in position 13 in the 2019-2020 Serie A?,-,-,Udinese,-
Which team finished in position 14 in the 2019-2020 Serie A?,-,-,Cagliari,-
Which team finished in position 15 in the 2019-2020 Serie A?,-,-,Sampdoria,-
Which team finished in position 16 in the 2019-2020 Serie A?,-,-,Torino,-
Which team finished in position 17 in the 2019-2020 Serie A?,-,-,Genoa,-
Which team finished in position 18 in the 2019-2020 Serie A?,-,-,Lecce,-
Which team finished in position 19 in the 2019-2020 Serie A?,-,-,Brescia,-
Which team finished in position 20 in the 2019-2020 Serie A?,-,-,SPAL,-
Which team finished in position 1 in the 2020-2021 Serie A?,-,-,Inter,-
Which team finished in position 2 in the 2020-2021 Serie A?,-,-,Milan,-
Which team finished in position 3 in the 2020-2021 Serie A?,-,-,Atalanta,-
Which team finished in position 4 in the 2020-2021 Serie A?,-,-,Juventus,-
Which team finished in position 5 in the 2020-2021 Serie A?,-,-,Napoli,-
Which team finished in position 6 in the 2020-2021 Serie A?,-,-,Lazio,-
Which team finished in position 7 in the 2020-2021 Serie A?,-,-,Roma,-
Which team finished in position 8 in the 2020-2021 Serie A?,-,-,Sassuolo,-
Which team finished in position 9 in the 2020-2021 Serie A?,-,-,Sampdoria,-
Which team finished in position 10 in the 2020-2021 Serie A?,-,-,Hellas Verona,-
Which team finished in position 11 in the 2020-2021 Serie A?,-,-,Genoa,-
Which team finished in position 12 in the 2020-2021 Serie A?,-,-,Bologna,-
Which team finished in position 13 in the 2020-2021 Serie A?,-,-,Fiorentina,-
Which team finished in position 14 in the 2020-2021 Serie A?,-,-,Udinese,-
Which team finished in position 15 in the 2020-2021 Serie A?,-,-,Spezia,-
Which team finished in position 16 in the 2020-2021 Serie A?,-,-,Cagliari,-
Which team finished in position 17 in the 2020-2021 Serie A?,-,-,Torino,-
Which team finished in position 18 in the 2020-2021 Serie A?,-,-,Benevento,-
Which team finished in position 19 in the 2020-2021 Serie A?,-,-,Crotone,-
Which team finished in position 20 in the 2020-2021 Serie A?,-,-,Parma,-
Which team finished in position 1 in the 2010-2011 La Liga?,-,-,Barcelona,-
Which team finished in position 2 in the 2010-2011 La Liga?,-,-,Real Madrid,-
Which team finished in position 3 in the 2010-2011 La Liga?,-,-,Valencia,-
Which team finished in position 4 in the 2010-2011 La Liga?,-,-,Villarreal,-
Which team finished in position 5 in the 2010-2011 La Liga?,-,-,Sevilla,-
Which team finished in position 6 in the 2010-2011 La Liga?,-,-,Athletic Club,-
Which team finished in position 7 in the 2010-2011 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 8 in the 2010-2011 La Liga?,-,-,Espanyol,-
Which team finished in position 9 in the 2010-2011 La Liga?,-,-,Osasuna,-
Which team finished in position 10 in the 2010-2011 La Liga?,-,-,Sporting Gijón,-
Which team finished in position 11 in the 2010-2011 La Liga?,-,-,Málaga,-
Which team finished in position 12 in the 2010-2011 La Liga?,-,-,Racing Sant,-
Which team finished in position 13 in the 2010-2011 La Liga?,-,-,Zaragoza,-
Which team finished in position 14 in the 2010-2011 La Liga?,-,-,Levante,-
Which team finished in position 15 in the 2010-2011 La Liga?,-,-,Real Sociedad,-
Which team finished in position 16 in the 2010-2011 La Liga?,-,-,Getafe,-
Which team finished in position 17 in the 2010-2011 La Liga?,-,-,Mallorca,-
Which team finished in position 18 in the 2010-2011 La Liga?,-,-,La Coruña,-
Which team finished in position 19 in the 2010-2011 La Liga?,-,-,Hércules,-
Which team finished in position 20 in the 2010-2011 La Liga?,-,-,Almería,-
Which team finished in position 1 in the 2011-2012 La Liga?,-,-,Real Madrid,-
Which team finished in position 2 in the 2011-2012 La Liga?,-,-,Barcelona,-
Which team finished in position 3 in the 2011-2012 La Liga?,-,-,Valencia,-
Which team finished in position 4 in the 2011-2012 La Liga?,-,-,Málaga,-
Which team finished in position 5 in the 2011-2012 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 6 in the 2011-2012 La Liga?,-,-,Levante,-
Which team finished in position 7 in the 2011-2012 La Liga?,-,-,Osasuna,-
Which team finished in position 8 in the 2011-2012 La Liga?,-,-,Mallorca,-
Which team finished in position 9 in the 2011-2012 La Liga?,-,-,Sevilla,-
Which team finished in position 10 in the 2011-2012 La Liga?,-,-,Athletic Club,-
Which team finished in position 11 in the 2011-2012 La Liga?,-,-,Getafe,-
Which team finished in position 12 in the 2011-2012 La Liga?,-,-,Real Sociedad,-
Which team finished in position 13 in the 2011-2012 La Liga?,-,-,Betis,-
Which team finished in position 14 in the 2011-2012 La Liga?,-,-,Espanyol,-
Which team finished in position 15 in the 2011-2012 La Liga?,-,-,Rayo Vallecano,-
Which team finished in position 16 in the 2011-2012 La Liga?,-,-,Zaragoza,-
Which team finished in position 17 in the 2011-2012 La Liga?,-,-,Granada,-
Which team finished in position 18 in the 2011-2012 La Liga?,-,-,Villarreal,-
Which team finished in position 19 in the 2011-2012 La Liga?,-,-,Sporting Gijón,-
Which team finished in position 20 in the 2011-2012 La Liga?,-,-,Racing Sant,-
Which team finished in position 1 in the 2012-2013 La Liga?,-,-,Barcelona,-
Which team finished in position 2 in the 2012-2013 La Liga?,-,-,Real Madrid,-
Which team finished in position 3 in the 2012-2013 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 4 in the 2012-2013 La Liga?,-,-,Real Sociedad,-
Which team finished in position 5 in the 2012-2013 La Liga?,-,-,Valencia,-
Which team finished in position 6 in the 2012-2013 La Liga?,-,-,Málaga,-
Which team finished in position 7 in the 2012-2013 La Liga?,-,-,Betis,-
Which team finished in position 8 in the 2012-2013 La Liga?,-,-,Rayo Vallecano,-
Which team finished in position 9 in the 2012-2013 La Liga?,-,-,Sevilla,-
Which team finished in position 10 in the 2012-2013 La Liga?,-,-,Getafe,-
Which team finished in position 11 in the 2012-2013 La Liga?,-,-,Levante,-
Which team finished in position 12 in the 2012-2013 La Liga?,-,-,Athletic Club,-
Which team finished in position 13 in the 2012-2013 La Liga?,-,-,Espanyol,-
Which team finished in position 14 in the 2012-2013 La Liga?,-,-,Valladolid,-
Which team finished in position 15 in the 2012-2013 La Liga?,-,-,Granada,-
Which team finished in position 16 in the 2012-2013 La Liga?,-,-,Osasuna,-
Which team finished in position 17 in the 2012-2013 La Liga?,-,-,Celta Vigo,-
Which team finished in position 18 in the 2012-2013 La Liga?,-,-,Mallorca,-
Which team finished in position 19 in the 2012-2013 La Liga?,-,-,La Coruña,-
Which team finished in position 20 in the 2012-2013 La Liga?,-,-,Zaragoza,-
Which team finished in position 1 in the 2013-2014 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 2 in the 2013-2014 La Liga?,-,-,Barcelona,-
Which team finished in position 3 in the 2013-2014 La Liga?,-,-,Real Madrid,-
Which team finished in position 4 in the 2013-2014 La Liga?,-,-,Athletic Club,-
Which team finished in position 5 in the 2013-2014 La Liga?,-,-,Sevilla,-
Which team finished in position 6 in the 2013-2014 La Liga?,-,-,Villarreal,-
Which team finished in position 7 in the 2013-2014 La Liga?,-,-,Real Sociedad,-
Which team finished in position 8 in the 2013-2014 La Liga?,-,-,Valencia,-
Which team finished in position 9 in the 2013-2014 La Liga?,-,-,Celta Vigo,-
Which team finished in position 10 in the 2013-2014 La Liga?,-,-,Levante,-
Which team finished in position 11 in the 2013-2014 La Liga?,-,-,Málaga,-
Which team finished in position 12 in the 2013-2014 La Liga?,-,-,Rayo Vallecano,-
Which team finished in position 13 in the 2013-2014 La Liga?,-,-,Getafe,-
Which team finished in position 14 in the 2013-2014 La Liga?,-,-,Espanyol,-
Which team finished in position 15 in the 2013-2014 La Liga?,-,-,Granada,-
Which team finished in position 16 in the 2013-2014 La Liga?,-,-,Elche,-
Which team finished in position 17 in the 2013-2014 La Liga?,-,-,Almería,-
Which team finished in position 18 in the 2013-2014 La Liga?,-,-,Osasuna,-
Which team finished in position 19 in the 2013-2014 La Liga?,-,-,Valladolid,-
Which team finished in position 20 in the 2013-2014 La Liga?,-,-,Betis,-
Which team finished in position 1 in the 2014-2015 La Liga?,-,-,Barcelona,-
Which team finished in position 2 in the 2014-2015 La Liga?,-,-,Real Madrid,-
Which team finished in position 3 in the 2014-2015 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 4 in the 2014-2015 La Liga?,-,-,Valencia,-
Which team finished in position 5 in the 2014-2015 La Liga?,-,-,Sevilla,-
Which team finished in position 6 in the 2014-2015 La Liga?,-,-,Villarreal,-
Which team finished in position 7 in the 2014-2015 La Liga?,-,-,Athletic Club,-
Which team finished in position 8 in the 2014-2015 La Liga?,-,-,Celta Vigo,-
Which team finished in position 9 in the 2014-2015 La Liga?,-,-,Málaga,-
Which team finished in position 10 in the 2014-2015 La Liga?,-,-,Espanyol,-
Which team finished in position 11 in the 2014-2015 La Liga?,-,-,Rayo Vallecano,-
Which team finished in position 12 in the 2014-2015 La Liga?,-,-,Real Sociedad,-
Which team finished in position 13 in the 2014-2015 La Liga?,-,-,Elche,-
Which team finished in position 14 in the 2014-2015 La Liga?,-,-,Levante,-
Which team finished in position 15 in the 2014-2015 La Liga?,-,-,Getafe,-
Which team finished in position 16 in the 2014-2015 La Liga?,-,-,La Coruña,-
Which team finished in position 17 in the 2014-2015 La Liga?,-,-,Granada,-
Which team finished in position 18 in the 2014-2015 La Liga?,-,-,Eibar,-
Which team finished in position 19 in the 2014-2015 La Liga?,-,-,Almería,-
Which team finished in position 20 in the 2014-2015 La Liga?,-,-,Córdoba,-
Which team finished in position 1 in the 2015-2016 La Liga?,-,-,Barcelona,-
Which team finished in position 2 in the 2015-2016 La Liga?,-,-,Real Madrid,-
Which team finished in position 3 in the 2015-2016 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 4 in the 2015-2016 La Liga?,-,-,Villarreal,-
Which team finished in position 5 in the 2015-2016 La Liga?,-,-,Athletic Club,-
Which team finished in position 6 in the 2015-2016 La Liga?,-,-,Celta Vigo,-
Which team finished in position 7 in the 2015-2016 La Liga?,-,-,Sevilla,-
Which team finished in position 8 in the 2015-2016 La Liga?,-,-,Málaga,-
Which team finished in position 9 in the 2015-2016 La Liga?,-,-,Real Sociedad,-
Which team finished in position 10 in the 2015-2016 La Liga?,-,-,Betis,-
Which team finished in position 11 in the 2015-2016 La Liga?,-,-,Las Palmas,-
Which team finished in position 12 in the 2015-2016 La Liga?,-,-,Valencia,-
Which team finished in position 13 in the 2015-2016 La Liga?,-,-,Espanyol,-
Which team finished in position 14 in the 2015-2016 La Liga?,-,-,Eibar,-
Which team finished in position 15 in the 2015-2016 La Liga?,-,-,La Coruña,-
Which team finished in position 16 in the 2015-2016 La Liga?,-,-,Granada,-
Which team finished in position 17 in the 2015-2016 La Liga?,-,-,Sporting Gijón,-
Which team finished in position 18 in the 2015-2016 La Liga?,-,-,Rayo Vallecano,-
Which team finished in position 19 in the 2015-2016 La Liga?,-,-,Getafe,-
Which team finished in position 20 in the 2015-2016 La Liga?,-,-,Levante,-
Which team finished in position 1 in the 2016-2017 La Liga?,-,-,Real Madrid,-
Which team finished in position 2 in the 2016-2017 La Liga?,-,-,Barcelona,-
Which team finished in position 3 in the 2016-2017 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 4 in the 2016-2017 La Liga?,-,-,Sevilla,-
Which team finished in position 5 in the 2016-2017 La Liga?,-,-,Villarreal,-
Which team finished in position 6 in the 2016-2017 La Liga?,-,-,Real Sociedad,-
Which team finished in position 7 in the 2016-2017 La Liga?,-,-,Athletic Club,-
Which team finished in position 8 in the 2016-2017 La Liga?,-,-,Espanyol,-
Which team finished in position 9 in the 2016-2017 La Liga?,-,-,Alavés,-
Which team finished in position 10 in the 2016-2017 La Liga?,-,-,Eibar,-
Which team finished in position 11 in the 2016-2017 La Liga?,-,-,Málaga,-
Which team finished in position 12 in the 2016-2017 La Liga?,-,-,Valencia,-
Which team finished in position 13 in the 2016-2017 La Liga?,-,-,Celta Vigo,-
Which team finished in position 14 in the 2016-2017 La Liga?,-,-,Las Palmas,-
Which team finished in position 15 in the 2016-2017 La Liga?,-,-,Betis,-
Which team finished in position 16 in the 2016-2017 La Liga?,-,-,La Coruña,-
Which team finished in position 17 in the 2016-2017 La Liga?,-,-,Leganés,-
Which team finished in position 18 in the 2016-2017 La Liga?,-,-,Sporting Gijón,-
Which team finished in position 19 in the 2016-2017 La Liga?,-,-,Osasuna,-
Which team finished in position 20 in the 2016-2017 La Liga?,-,-,Granada,-
Which team finished in position 1 in the 2017-2018 La Liga?,-,-,Barcelona,-
Which team finished in position 2 in the 2017-2018 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 3 in the 2017-2018 La Liga?,-,-,Real Madrid,-
Which team finished in position 4 in the 2017-2018 La Liga?,-,-,Valencia,-
Which team finished in position 5 in the 2017-2018 La Liga?,-,-,Villarreal,-
Which team finished in position 6 in the 2017-2018 La Liga?,-,-,Betis,-
Which team finished in position 7 in the 2017-2018 La Liga?,-,-,Sevilla,-
Which team finished in position 8 in the 2017-2018 La Liga?,-,-,Getafe,-
Which team finished in position 9 in the 2017-2018 La Liga?,-,-,Eibar,-
Which team finished in position 10 in the 2017-2018 La Liga?,-,-,Girona,-
Which team finished in position 11 in the 2017-2018 La Liga?,-,-,Espanyol,-
Which team finished in position 12 in the 2017-2018 La Liga?,-,-,Real Sociedad,-
Which team finished in position 13 in the 2017-2018 La Liga?,-,-,Celta Vigo,-
Which team finished in position 14 in the 2017-2018 La Liga?,-,-,Alavés,-
Which team finished in position 15 in the 2017-2018 La Liga?,-,-,Levante,-
Which team finished in position 16 in the 2017-2018 La Liga?,-,-,Athletic Club,-
Which team finished in position 17 in the 2017-2018 La Liga?,-,-,Leganés,-
Which team finished in position 18 in the 2017-2018 La Liga?,-,-,La Coruña,-
Which team finished in position 19 in the 2017-2018 La Liga?,-,-,Las Palmas,-
Which team finished in position 20 in the 2017-2018 La Liga?,-,-,Málaga,-
Which team finished in position 1 in the 2018-2019 La Liga?,-,-,Barcelona,-
Which team finished in position 2 in the 2018-2019 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 3 in the 2018-2019 La Liga?,-,-,Real Madrid,-
Which team finished in position 4 in the 2018-2019 La Liga?,-,-,Valencia,-
Which team finished in position 5 in the 2018-2019 La Liga?,-,-,Getafe,-
Which team finished in position 6 in the 2018-2019 La Liga?,-,-,Sevilla,-
Which team finished in position 7 in the 2018-2019 La Liga?,-,-,Espanyol,-
Which team finished in position 8 in the 2018-2019 La Liga?,-,-,Athletic Club,-
Which team finished in position 9 in the 2018-2019 La Liga?,-,-,Real Sociedad,-
Which team finished in position 10 in the 2018-2019 La Liga?,-,-,Betis,-
Which team finished in position 11 in the 2018-2019 La Liga?,-,-,Alavés,-
Which team finished in position 12 in the 2018-2019 La Liga?,-,-,Eibar,-
Which team finished in position 13 in the 2018-2019 La Liga?,-,-,Leganés,-
Which team finished in position 14 in the 2018-2019 La Liga?,-,-,Villarreal,-
Which team finished in position 15 in the 2018-2019 La Liga?,-,-,Levante,-
Which team finished in position 16 in the 2018-2019 La Liga?,-,-,Valladolid,-
Which team finished in position 17 in the 2018-2019 La Liga?,-,-,Celta Vigo,-
Which team finished in position 18 in the 2018-2019 La Liga?,-,-,Girona,-
Which team finished in position 19 in the 2018-2019 La Liga?,-,-,Huesca,-
Which team finished in position 20 in the 2018-2019 La Liga?,-,-,Rayo Vallecano,-
Which team finished in position 1 in the 2019-2020 La Liga?,-,-,Real Madrid,-
Which team finished in position 2 in the 2019-2020 La Liga?,-,-,Barcelona,-
Which team finished in position 3 in the 2019-2020 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 4 in the 2019-2020 La Liga?,-,-,Sevilla,-
Which team finished in position 5 in the 2019-2020 La Liga?,-,-,Villarreal,-
Which team finished in position 6 in the 2019-2020 La Liga?,-,-,Real Sociedad,-
Which team finished in position 7 in the 2019-2020 La Liga?,-,-,Granada,-
Which team finished in position 8 in the 2019-2020 La Liga?,-,-,Getafe,-
Which team finished in position 9 in the 2019-2020 La Liga?,-,-,Valencia,-
Which team finished in position 10 in the 2019-2020 La Liga?,-,-,Osasuna,-
Which team finished in position 11 in the 2019-2020 La Liga?,-,-,Athletic Club,-
Which team finished in position 12 in the 2019-2020 La Liga?,-,-,Levante,-
Which team finished in position 13 in the 2019-2020 La Liga?,-,-,Valladolid,-
Which team finished in position 14 in the 2019-2020 La Liga?,-,-,Eibar,-
Which team finished in position 15 in the 2019-2020 La Liga?,-,-,Betis,-
Which team finished in position 16 in the 2019-2020 La Liga?,-,-,Alavés,-
Which team finished in position 17 in the 2019-2020 La Liga?,-,-,Celta Vigo,-
Which team finished in position 18 in the 2019-2020 La Liga?,-,-,Leganés,-
Which team finished in position 19 in the 2019-2020 La Liga?,-,-,Mallorca,-
Which team finished in position 20 in the 2019-2020 La Liga?,-,-,Espanyol,-
Which team finished in position 1 in the 2020-2021 La Liga?,-,-,Atlético Madrid,-
Which team finished in position 2 in the 2020-2021 La Liga?,-,-,Real Madrid,-
Which team finished in position 3 in the 2020-2021 La Liga?,-,-,Barcelona,-
Which team finished in position 4 in the 2020-2021 La Liga?,-,-,Sevilla,-
Which team finished in position 5 in the 2020-2021 La Liga?,-,-,Real Sociedad,-
Which team finished in position 6 in the 2020-2021 La Liga?,-,-,Betis,-
Which team finished in position 7 in the 2020-2021 La Liga?,-,-,Villarreal,-
Which team finished in position 8 in the 2020-2021 La Liga?,-,-,Celta Vigo,-
Which team finished in position 9 in the 2020-2021 La Liga?,-,-,Granada,-
Which team finished in position 10 in the 2020-2021 La Liga?,-,-,Athletic Club,-
Which team finished in position 11 in the 2020-2021 La Liga?,-,-,Osasuna,-
Which team finished in position 12 in the 2020-2021 La Liga?,-,-,Cádiz,-
Which team finished in position 13 in the 2020-2021 La Liga?,-,-,Valencia,-
Which team finished in position 14 in the 2020-2021 La Liga?,-,-,Levante,-
Which team finished in position 15 in the 2020-2021 La Liga?,-,-,Getafe,-
Which team finished in position 16 in the 2020-2021 La Liga?,-,-,Alavés,-
Which team finished in position 17 in the 2020-2021 La Liga?,-,-,Elche,-
Which team finished in position 18 in the 2020-2021 La Liga?,-,-,Huesca,-
Which team finished in position 19 in the 2020-2021 La Liga?,-,-,Valladolid,-
Which team finished in position 20 in the 2020-2021 La Liga?,-,-,Eibar,-
