question,answer,filtered_answer,correct_answer,is_correct
In which country is the city of Hingatungan located?,Philippines. I finished,Philippines,Philippines,True
In which country is the city of Guereda located?,France. I finished,France,Chad,False
In which country is the city of Uliastay located?,Mongolia. I finished,Mongolia,Mongolia,True
In which country is the city of Mussy-sur-Seine located?,France. I finished,France,France,True
In which country is the city of Santa Maria Xonacatepec located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Bretoncelles located?,France. I finished,France,France,True
In which country is the city of Edern located?,France. I finished,France,France,True
In which country is the city of Oude Pekela located?,Netherlands. I finished,Netherlands,Netherlands,True
In which country is the city of Horonobe located?,Japan. I finished,Japan,Japan,True
In which country is the city of Jawf al Maqbabah located?,Yemen. I finished,Yemen,Yemen,True
In which country is the city of Nauvoo located?,United States. I finished,United States,United States,True
In which country is the city of Ferrol located?,Spain. I finished,Spain,Spain,True
In which country is the city of Barlaston located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Lunden located?,Denmark. I finished,Denmark,Germany,False
In which country is the city of Olintla located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Bakreswar located?,India. I finished,India,India,True
In which country is the city of Belmonte Castello located?,Italy. I finished,Italy,Italy,True
In which country is the city of Horwich located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Lerik located?,Azerbaijan. I finished,Azerbaijan,Azerbaijan,True
In which country is the city of Nili located?,Iran. I finished,Iran,Israel,False
In which country is the city of Orgiva located?,Spain. I finished,Spain,Spain,True
In which country is the city of Banks Springs located?,United States. I finished,United States,United States,True
In which country is the city of Stari Broskivtsi located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Ploemeur located?,France. I finished,France,France,True
In which country is the city of Kei Mouth located?,South Africa. I finished,South Africa,South Africa,True
In which country is the city of Lalpur located?,India. I finished,India,India,True
In which country is the city of Tauffelen located?,Luxembourg. I finished,Luxembourg,Switzerland,False
In which country is the city of San Bernardino Tlaxcalancingo located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Kolokani located?,Mali. I finished,Mali,Mali,True
In which country is the city of Kisvarda located?,Hungary. I finished,Hungary,Hungary,True
In which country is the city of Jiagedaqi located?,China. I finished,China,China,True
In which country is the city of Neu-Feffernitz located?,Austria. I finished,Austria,Austria,True
In which country is the city of San Miguel del Arroyo located?,Spain. I finished,Spain,Spain,True
In which country is the city of White Cloud located?,New Zealand. I finished,New Zealand,United States,False
In which country is the city of Nguigmi located?,Niger. I finished,Niger,Niger,True
In which country is the city of Rogoza located?,I don't know. I finished,I don't know,Slovenia,False
In which country is the city of Arguello located?,Argentina. I finished,Argentina,Italy,False
In which country is the city of Hacienda Santa Rosa located?,Mexico. I finished,Mexico,Philippines,False
In which country is the city of Al Funaytis located?,Saudi Arabia. I finished,Saudi Arabia,Kuwait,False
In which country is the city of Techichili located?,Peru. I finished,Peru,Mexico,False
In which country is the city of Ciudad Serdan located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Pamece located?,I don't know. I finished,I don't know,Slovenia,False
In which country is the city of Olszana located?,Poland. I finished,Poland,Poland,True
In which country is the city of Riberac located?,France. I finished,France,France,True
In which country is the city of Berlohy located?,I don't know. I finished,I don't know,Ukraine,False
In which country is the city of Longhena located?,Italy. I finished,Italy,Italy,True
In which country is the city of Mremani located?,I don't know. I finished,I don't know,Comoros,False
In which country is the city of Pueblorrico located?,Mexico. I finished,Mexico,Colombia,False
In which country is the city of Mount Wolf located?,United States. I finished,United States,United States,True
In which country is the city of Sutton Courtenay located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Az Zawr located?,Yemen. I finished,Yemen,Kuwait,False
In which country is the city of Munuf located?,I don't know. I finished,I don't know,Egypt,False
In which country is the city of Danzourou located?,"None, Danzourou is not a real city. I finished","None, Danzourou is not a real city",Côte d'Ivoire,False
In which country is the city of Pleyne located?,France. I finished,France,Italy,False
In which country is the city of Gallo-Tre Re-Mezzana Corti located?,Italy. I finished,Italy,Italy,True
In which country is the city of Bhadohi located?,India. I finished,India,India,True
In which country is the city of Mariscala de Juarez located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Douliu located?,Taiwan. I finished,Taiwan,"Taiwan, China",False
In which country is the city of Montaldeo located?,Italy. I finished,Italy,Italy,True
In which country is the city of Beaumont-du-Gatinais located?,France. I finished,France,France,True
In which country is the city of Vilassar de Mar located?,Spain. I finished,Spain,Spain,True
In which country is the city of Pollhagen located?,Denmark. I finished,Denmark,Germany,False
In which country is the city of Wohrden located?,Germany. I finished,Germany,Germany,True
In which country is the city of Safenwil located?,Switzerland. I finished,Switzerland,Switzerland,True
In which country is the city of Wankaner located?,India. I finished,India,India,True
In which country is the city of Hitoyoshi located?,Japan. I finished,Japan,Japan,True
In which country is the city of Kobersdorf located?,Austria. I finished,Austria,Austria,True
In which country is the city of Alikovo located?,Lithuania. I finished,Lithuania,Russian Federation,False
In which country is the city of Lazani located?,"None, Lazani is not a city. I finished","None, Lazani is not a city","Macedonia, The former Yugoslav Rep. of",False
In which country is the city of Garrettsville located?,United States. I finished,United States,United States,True
In which country is the city of Braffedon located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Fuwwah located?,Egypt. I finished,Egypt,Egypt,True
In which country is the city of Rahimatpur located?,India. I finished,India,India,True
In which country is the city of Hohenburg located?,Austria. I finished,Austria,Germany,False
In which country is the city of Ouarebota located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Pontonx-sur-l'Adour located?,France. I finished,France,France,True
In which country is the city of Baguio located?,Philippines. I finished,Philippines,Philippines,True
In which country is the city of Uras located?,Japan. I finished,Japan,Italy,False
In which country is the city of Chabet el Ameur located?,Algeria. I finished,Algeria,Algeria,True
In which country is the city of San Juan Guichicovi located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Saipan located?,Northern Mariana Islands. I finished,Northern Mariana Islands,Northern Mariana Islands,True
In which country is the city of Merrylands West located?,Australia. I finished,Australia,Australia,True
In which country is the city of Atarfe located?,Spain. I finished,Spain,Spain,True
In which country is the city of Seredeyskiy located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Paglieta located?,Italy. I finished,Italy,Italy,True
In which country is the city of Kormovoye located?,Russia. I finished,Russia,Ukraine,False
In which country is the city of Xiaolongmen located?,China. I finished,China,China,True
In which country is the city of Alborada located?,Brazil. I finished,Brazil,Mexico,False
In which country is the city of Wietzen located?,Germany. I finished,Germany,Germany,True
In which country is the city of San Pablo Huacano located?,Peru. I finished,Peru,Mexico,False
In which country is the city of Saint-Jean-de-Moirans located?,France. I finished,France,France,True
In which country is the city of Tori-Bossito located?,Japan. I finished,Japan,Benin,False
In which country is the city of Phumi Veal Sre located?,Cambodia. I finished,Cambodia,Cambodia,True
In which country is the city of Olesa de Bonesvalls located?,Spain. I finished,Spain,Spain,True
In which country is the city of Djoutou located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Lempdes located?,France. I finished,France,France,True
In which country is the city of Kemecse located?,Hungary. I finished,Hungary,Hungary,True
In which country is the city of Muehlen located?,Germany. I finished,Germany,Austria,False
In which country is the city of Ronchamp located?,France. I finished,France,France,True
In which country is the city of Quievrechain located?,France. I finished,France,France,True
In which country is the city of Cabanac-et-Villagrains located?,France. I finished,France,France,True
In which country is the city of Shchastia located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Sostanj located?,Slovenia. I finished,Slovenia,Slovenia,True
In which country is the city of Rasesti located?,Romania. I finished,Romania,Romania,True
In which country is the city of Assembo located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Mendota Heights located?,United States. I finished,United States,United States,True
In which country is the city of Choristi located?,I don't know. I finished,I don't know,Greece,False
In which country is the city of Burang located?,China. I finished,China,China,True
In which country is the city of Pirgaaj located?,I don't know. I finished,I don't know,Bangladesh,False
In which country is the city of Dhihdhoo located?,Maldives. I finished,Maldives,Maldives,True
In which country is the city of Davydovka located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Ambatolaona located?,Madagascar. I finished,Madagascar,Madagascar,True
In which country is the city of New Mills located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Zhanaozen located?,Kazakhstan. I finished,Kazakhstan,Kazakhstan,True
In which country is the city of Luisiana located?,Brazil. I finished,Brazil,Philippines,False
In which country is the city of Gbabam located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Burgthann located?,Germany. I finished,Germany,Germany,True
In which country is the city of Orlamuende located?,Germany. I finished,Germany,Germany,True
In which country is the city of Halluin located?,France. I finished,France,France,True
In which country is the city of Mery-sur-Seine located?,France. I finished,France,France,True
In which country is the city of Ayuela located?,Spain. I finished,Spain,Spain,True
In which country is the city of Inicbulan located?,I don't know. I finished,I don't know,Philippines,False
In which country is the city of Saint-Thegonnec located?,France. I finished,France,France,True
In which country is the city of Epila located?,Spain. I finished,Spain,Spain,True
In which country is the city of Pleternica located?,Croatia. I finished,Croatia,Croatia,True
In which country is the city of San Jose de Jachal located?,Argentina. I finished,Argentina,Argentina,True
In which country is the city of Valle de Vaquerias located?,Argentina. I finished,Argentina,Mexico,False
In which country is the city of Pionki located?,Poland. I finished,Poland,Poland,True
In which country is the city of West Hamburg located?,Germany. I finished,Germany,United States,False
In which country is the city of Rush City located?,United States. I finished,United States,United States,True
In which country is the city of Bijelo Polje located?,Montenegro. I finished,Montenegro,Montenegro,True
In which country is the city of Doemitz located?,Germany. I finished,Germany,Germany,True
In which country is the city of Nakhon Thai located?,Thailand. I finished,Thailand,Thailand,True
In which country is the city of Phu Khiao located?,Thailand. I finished,Thailand,Thailand,True
In which country is the city of Veselyy Kut located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Tomar located?,Portugal. I finished,Portugal,Portugal,True
In which country is the city of Pettoranello del Molise located?,Italy. I finished,Italy,Italy,True
In which country is the city of Morre located?,I don't know. I finished,I don't know,France,False
In which country is the city of Toungo located?,I don't know. I finished,I don't know,Nigeria,False
In which country is the city of Castelar located?,Argentina. I finished,Argentina,Argentina,True
In which country is the city of Niederfuellbach located?,Germany. I finished,Germany,Germany,True
In which country is the city of Villa Insurgentes (El Calabazal) located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Kastel Stafilic located?,Croatia. I finished,Croatia,Croatia,True
In which country is the city of Vignanello located?,Italy. I finished,Italy,Italy,True
In which country is the city of Aix-en-Othe located?,France. I finished,France,France,True
In which country is the city of Kitee located?,Finland. I finished,Finland,Finland,True
In which country is the city of Camphin-en-Pevele located?,France. I finished,France,France,True
In which country is the city of Dollar Bay located?,United States. I finished,United States,United States,True
In which country is the city of San Juan de los Reyes (Luis Valenzuela) located?,Spain. I finished,Spain,Mexico,False
In which country is the city of Chortomlyk located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Amorosi located?,Italy. I finished,Italy,Italy,True
In which country is the city of Aroroy located?,Philippines. I finished,Philippines,Philippines,True
In which country is the city of Bohnsdorf located?,Germany. I finished,Germany,Germany,True
In which country is the city of Ben Jerrar located?,I don't know. I finished,I don't know,Morocco,False
In which country is the city of Tubutama located?,Argentina. I finished,Argentina,Mexico,False
In which country is the city of Islamorada located?,United States. I finished,United States,United States,True
In which country is the city of Elvington located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Katowice located?,Poland. I finished,Poland,Poland,True
In which country is the city of Ilgaz located?,Turkey. I finished,Turkey,Turkey,True
In which country is the city of Dabburiya located?,Israel. I finished,Israel,Israel,True
In which country is the city of Montfermeil located?,France. I finished,France,France,True
In which country is the city of Nalsian Norte located?,Portugal. I finished,Portugal,Philippines,False
In which country is the city of Naranjos located?,Spain. I finished,Spain,Mexico,False
In which country is the city of Millstadt located?,Germany. I finished,Germany,United States,False
In which country is the city of Pozalmuro located?,Spain. I finished,Spain,Spain,True
In which country is the city of Poblado Lazaro Cardenas (La Veintiocho) located?,Colombia. I finished,Colombia,Mexico,False
In which country is the city of Camo located?,I don't know. I finished,I don't know,Italy,False
In which country is the city of Ikare located?,Nigeria. I finished,Nigeria,Nigeria,True
In which country is the city of Vinh Thanh located?,Vietnam. I finished,Vietnam,Viet Nam,True
In which country is the city of Opopeo located?,Brazil. I finished,Brazil,Mexico,False
In which country is the city of Serradilla del Arroyo located?,Spain. I finished,Spain,Spain,True
In which country is the city of Gaibanella-Sant'Edigio located?,Italy. I finished,Italy,Italy,True
In which country is the city of Gillett located?,USA. I finished,USA,United States,True
In which country is the city of Kuttalam located?,India. I finished,India,India,True
In which country is the city of Reuilly located?,France. I finished,France,France,True
In which country is the city of Dembech'a located?,None. I finished,,Ethiopia,False
In which country is the city of Beselare located?,Belgium. I finished,Belgium,Belgium,True
In which country is the city of Bhagwal located?,India. I finished,India,Pakistan,False
In which country is the city of Rio Bananal located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Alphington located?,Australia. I finished,Australia,Australia,True
In which country is the city of Paterna del Campo located?,Spain. I finished,Spain,Spain,True
In which country is the city of Shellbrook located?,Canada. I finished,Canada,Canada,True
In which country is the city of Baglica located?,I don't know. I finished,I don't know,Turkey,False
In which country is the city of Castejon de Valdejasa located?,Spain. I finished,Spain,Spain,True
In which country is the city of Glomel located?,France. I finished,France,France,True
In which country is the city of Roldanillo located?,Colombia. I finished,Colombia,Colombia,True
In which country is the city of Il located?,I finished,,Kenya,False
In which country is the city of San Giuliano Terme located?,Italy. I finished,Italy,Italy,True
In which country is the city of Yomidji located?,Japan. I finished,Japan,Côte d'Ivoire,False
In which country is the city of Trinita d'Agultu located?,Italy. I finished,Italy,Italy,True
In which country is the city of Rizziconi located?,Italy. I finished,Italy,Italy,True
In which country is the city of Cali located?,Colombia. I finished,Colombia,Colombia,True
In which country is the city of Ouro Preto do Oeste located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Palmwoods located?,Australia. I finished,Australia,Australia,True
In which country is the city of Prybuzhzhya located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Marcellaz-Albanais located?,France. I finished,France,France,True
In which country is the city of Zalalovo located?,Russia. I finished,Russia,Hungary,False
In which country is the city of Maroilles located?,France. I finished,France,France,True
In which country is the city of Portalbera located?,Italy. I finished,Italy,Italy,True
In which country is the city of Karpinsk located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Grezzago located?,Italy. I finished,Italy,Italy,True
In which country is the city of Poienesti located?,Romania. I finished,Romania,Romania,True
In which country is the city of Redwood Falls located?,USA. I finished,USA,United States,True
In which country is the city of Nizzan located?,There is no such city as Nizzan. I finished,There is no such city as Nizzan,Israel,False
In which country is the city of Tierra Buena located?,USA. I finished,USA,United States,True
In which country is the city of Pianu de Sus located?,Romania. I finished,Romania,Romania,True
In which country is the city of Raimbeaucourt located?,France. I finished,France,France,True
In which country is the city of Bowthorpe located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Villa Santa Rita located?,Brazil. I finished,Brazil,Argentina,False
In which country is the city of Crimora located?,There is no such city. I finished,There is no such city,United States,False
In which country is the city of Soleh Bon located?,Iran. I finished,Iran,"Iran, Islamic Rep. of",True
In which country is the city of Cuyotenango located?,Guatemala. I finished,Guatemala,Guatemala,True
In which country is the city of Presicce located?,Italy. I finished,Italy,Italy,True
In which country is the city of Saint-Paul-en-Jarez located?,France. I finished,France,France,True
In which country is the city of Porcieu located?,France. I finished,France,France,True
In which country is the city of Zaberfeld located?,Germany. I finished,Germany,Germany,True
In which country is the city of Shouguang located?,China. I finished,China,China,True
In which country is the city of New Durham located?,USA. I finished,USA,United States,True
In which country is the city of Saltville located?,USA. I finished,USA,United States,True
In which country is the city of Essomes-sur-Marne located?,France. I finished,France,France,True
In which country is the city of Zafferana Etnea located?,Italy. I finished,Italy,Italy,True
In which country is the city of Letea Veche located?,Romania. I finished,Romania,Romania,True
In which country is the city of Castropignano located?,Italy. I finished,Italy,Italy,True
In which country is the city of Prestfoss located?,Norway. I finished,Norway,Norway,True
In which country is the city of Larchmont located?,United States. I finished,United States,United States,True
In which country is the city of Layer de la Haye located?,Netherlands. I finished,Netherlands,United Kingdom,False
In which country is the city of Chunian located?,Pakistan. I finished,Pakistan,Pakistan,True
In which country is the city of Cercany located?,Czech Republic. I finished,Czech Republic,Czech Republic,True
In which country is the city of Saint-Josse-ten-Noode located?,Belgium. I finished,Belgium,Belgium,True
In which country is the city of Chivolo located?,I don't know. I finished,I don't know,Colombia,False
In which country is the city of Strzelce Wielkie located?,Poland. I finished,Poland,Poland,True
In which country is the city of Calpaneria Atezquilla located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Jaffa located?,Israel. I finished,Israel,Israel,True
In which country is the city of Saint-Sulpice-la-Foret located?,France. I finished,France,France,True
In which country is the city of Aleksandrov located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Kerzers located?,Switzerland. I finished,Switzerland,Switzerland,True
In which country is the city of Bazemont located?,France. I finished,France,France,True
In which country is the city of La Gorgue located?,France. I finished,France,France,True
In which country is the city of Kardamaina located?,Greece. I finished,Greece,Greece,True
In which country is the city of Lazy Mountain located?,There is no such place. I finished,There is no such place,United States,False
In which country is the city of Bad Wurzach located?,Germany. I finished,Germany,Germany,True
In which country is the city of Salpo located?,There is no such city. I finished,There is no such city,Peru,False
In which country is the city of Vijapur located?,India. I finished,India,India,True
In which country is the city of Domony located?,Hungary. I finished,Hungary,Hungary,True
In which country is the city of Kunduz located?,Afghanistan. I finished,Afghanistan,Afghanistan,True
In which country is the city of Barrio la Teneria located?,Argentina. I finished,Argentina,Mexico,False
In which country is the city of Colmberg located?,Germany. I finished,Germany,Germany,True
In which country is the city of Hailin located?,China. I finished,China,China,True
In which country is the city of Cosna located?,Romania. I finished,Romania,Romania,True
In which country is the city of Marudi located?,Malaysia. I finished,Malaysia,Malaysia,True
In which country is the city of Burton Pidsea located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Stony Brook located?,United States. I finished,United States,United States,True
In which country is the city of Ex-Hacienda del Copal located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Woodville North located?,Australia. I finished,Australia,Australia,True
In which country is the city of Ust'-Kalmanka located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Lukac located?,I don't know. I finished,I don't know,Croatia,False
In which country is the city of Montrabe located?,France. I finished,France,France,True
In which country is the city of Yeonil located?,South Korea. I finished,South Korea,"Korea, Republic of",True
In which country is the city of Lecka located?,Poland. I finished,Poland,Poland,True
In which country is the city of Bizau located?,Austria. I finished,Austria,Austria,True
In which country is the city of Antakotako located?,Madagascar. I finished,Madagascar,Madagascar,True
In which country is the city of Pleidelsheim located?,Germany. I finished,Germany,Germany,True
In which country is the city of Grants Pass located?,United States. I finished,United States,United States,True
In which country is the city of Purisima de Arista located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Stephenville Crossing located?,Canada. I finished,Canada,Canada,True
In which country is the city of Kouassi-Ngatakro located?,Ivory Coast. I finished,Ivory Coast,Côte d'Ivoire,False
In which country is the city of Onagawa Cho located?,Japan. I finished,Japan,Japan,True
In which country is the city of Pocklington located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Beura located?,I don't know. I finished,I don't know,Italy,False
In which country is the city of Ussassai located?,Italy. I finished,Italy,Italy,True
In which country is the city of San Martino in Strada located?,Italy. I finished,Italy,Italy,True
In which country is the city of Chiusa located?,Italy. I finished,Italy,Italy,True
In which country is the city of Bode Saadu located?,I don't know. I finished,I don't know,Nigeria,False
In which country is the city of Jertih located?,Malaysia. I finished,Malaysia,Malaysia,True
In which country is the city of Mnisek pod Brdy located?,Czech Republic. I finished,Czech Republic,Czech Republic,True
In which country is the city of Vallet located?,Malta. I finished,Malta,France,False
In which country is the city of Teknaf located?,Bangladesh. I finished,Bangladesh,Bangladesh,True
In which country is the city of Cantabrana located?,There is no such city. I finished,There is no such city,Spain,False
In which country is the city of Doboseni located?,Romania. I finished,Romania,Romania,True
In which country is the city of Bilshivtsi located?,Bulgaria. I finished,Bulgaria,Ukraine,False
In which country is the city of La Couronne located?,France. I finished,France,France,True
In which country is the city of Bourgbarre located?,France. I finished,France,France,True
In which country is the city of Pszczew located?,Poland. I finished,Poland,Poland,True
In which country is the city of Ciocarlia de Sus located?,Romania. I finished,Romania,Romania,True
In which country is the city of Isabang located?,Philippines. I finished,Philippines,Philippines,True
In which country is the city of Connantre located?,France. I finished,France,France,True
In which country is the city of Saelices de la Sal located?,Spain. I finished,Spain,Spain,True
In which country is the city of Marahui located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of South Wingfield located?,Australia. I finished,Australia,United Kingdom,False
In which country is the city of Wangerooge located?,Germany. I finished,Germany,Germany,True
In which country is the city of Prahran located?,Australia. I finished,Australia,Australia,True
In which country is the city of Sagamore located?,United States. I finished,United States,United States,True
In which country is the city of Guadalupe Grijalva located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Fahrenzhausen located?,Germany. I finished,Germany,Germany,True
In which country is the city of Cvikov located?,Czech Republic. I finished,Czech Republic,Czech Republic,True
In which country is the city of Le Chambon-Feugerolles located?,France. I finished,France,France,True
In which country is the city of Paradela located?,Portugal. I finished,Portugal,Spain,False
In which country is the city of Hegnau located?,Switzerland. I finished,Switzerland,Switzerland,True
In which country is the city of Tonawanda located?,United States. I finished,United States,United States,True
In which country is the city of Heathrow located?,UK. I finished,UK,United States,False
In which country is the city of South Venice located?,Italy. I finished,Italy,United States,False
In which country is the city of Massieux located?,France. I finished,France,France,True
In which country is the city of Henan located?,China. I finished,China,Sweden,False
In which country is the city of Okombahe located?,Namibia. I finished,Namibia,Namibia,True
In which country is the city of Bermejo located?,Argentina. I finished,Argentina,Bolivia,False
In which country is the city of Tulagi located?,Solomon Islands. I finished,Solomon Islands,Solomon Islands,True
In which country is the city of Mottingen located?,Germany. I finished,Germany,Germany,True
In which country is the city of Ellmau located?,Austria. I finished,Austria,Austria,True
In which country is the city of Yaxe located?,I don't know. I finished,I don't know,Mexico,False
In which country is the city of Qarah located?,Iran. I finished,Iran,Syrian Arab Republic,False
In which country is the city of Vigonzone located?,Italy. I finished,Italy,Italy,True
In which country is the city of Iliokentima located?,Greece. I finished,Greece,Greece,True
In which country is the city of Rogoznica located?,Croatia. I finished,Croatia,Croatia,True
In which country is the city of Tal Shahar located?,Israel. I finished,Israel,Israel,True
In which country is the city of Paxtonia located?,There is no such city. I finished,There is no such city,United States,False
In which country is the city of Redbank located?,Australia. I finished,Australia,Australia,True
In which country is the city of Plum Creek located?,United States. I finished,United States,United States,True
In which country is the city of Anadarko located?,United States. I finished,United States,United States,True
In which country is the city of Morzine located?,France. I finished,France,France,True
In which country is the city of Macatuba located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of The Hills located?,Australia. I finished,Australia,United States,False
In which country is the city of Sabero located?,Spain. I finished,Spain,Spain,True
In which country is the city of Wolfach located?,Germany. I finished,Germany,Germany,True
In which country is the city of Bafut located?,Cameroon. I finished,Cameroon,Cameroon,True
In which country is the city of Kamarai located?,I don't know. I finished,I don't know,Greece,False
In which country is the city of Frankston North located?,Australia. I finished,Australia,Australia,True
In which country is the city of Magdagachi located?,Kazakhstan. I finished,Kazakhstan,Russian Federation,False
In which country is the city of Huatai located?,China. I finished,China,China,True
In which country is the city of Tornala located?,I don't know. I finished,I don't know,Slovakia,False
In which country is the city of Verkhozim located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Paramagudi located?,India. I finished,India,India,True
In which country is the city of Tardajos located?,Spain. I finished,Spain,Spain,True
In which country is the city of Calvera located?,I don't know. I finished,I don't know,Italy,False
In which country is the city of Raigarh located?,India. I finished,India,India,True
In which country is the city of Akasso located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Ma`arratmisrin located?,Syria. I finished,Syria,Syrian Arab Republic,False
In which country is the city of McLeansboro located?,United States. I finished,United States,United States,True
In which country is the city of Kronstadt located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Basavakalyan located?,India. I finished,India,India,True
In which country is the city of Martuni located?,Armenia. I finished,Armenia,Armenia,True
In which country is the city of Settala located?,Italy. I finished,Italy,Italy,True
In which country is the city of Ogmore Vale located?,Wales. I finished,Wales,United Kingdom,False
In which country is the city of Redziny located?,Poland. I finished,Poland,Poland,True
In which country is the city of Patroha located?,India. I finished,India,Hungary,False
In which country is the city of Liuduzhai located?,China. I finished,China,China,True
In which country is the city of Bicknacre located?,UK. I finished,UK,United Kingdom,True
In which country is the city of Huachinantla located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Torella del Sannio located?,Italy. I finished,Italy,Italy,True
In which country is the city of Worbis located?,Germany. I finished,Germany,Germany,True
In which country is the city of Graefenroda located?,Germany. I finished,Germany,Germany,True
In which country is the city of Seremange-Erzange located?,Luxembourg. I finished,Luxembourg,France,False
In which country is the city of Kuopio located?,Finland. I finished,Finland,Finland,True
In which country is the city of Gray Summit located?,United States. I finished,United States,United States,True
In which country is the city of Colonia Santa Cecilia (La Sauceda) located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Moertschach located?,Austria. I finished,Austria,Austria,True
In which country is the city of Palmarito Tochapan located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of South Hooksett located?,United States. I finished,United States,United States,True
In which country is the city of Courbevoie located?,France. I finished,France,France,True
In which country is the city of Veza located?,There is no such city. I finished,There is no such city,Romania,False
In which country is the city of Lambira located?,France. I finished,France,Côte d'Ivoire,False
In which country is the city of Slabada located?,I don't know. I finished,I don't know,Belarus,False
In which country is the city of Surat Thani located?,Thailand. I finished,Thailand,Thailand,True
In which country is the city of Taiskirchen im Innkreis located?,Austria. I finished,Austria,Austria,True
In which country is the city of Florange located?,France. I finished,France,France,True
In which country is the city of Salug located?,I don't know. I finished,I don't know,Philippines,False
In which country is the city of Coubon located?,France. I finished,France,France,True
In which country is the city of Hehalom located?,Israel. I finished,Israel,Hungary,False
In which country is the city of Holder located?,I don't know. I finished,I don't know,Australia,False
In which country is the city of Konguidougou located?,Burkina Faso. I finished,Burkina Faso,Côte d'Ivoire,False
In which country is the city of Aruja located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Koumouekro located?,Benin. I finished,Benin,Côte d'Ivoire,False
In which country is the city of Farr West located?,United States. I finished,United States,United States,True
In which country is the city of Zuglo located?,Hungary. I finished,Hungary,Hungary,True
In which country is the city of Homoine located?,Portugal. I finished,Portugal,Mozambique,False
In which country is the city of Paderno del Grappa located?,Italy. I finished,Italy,Italy,True
In which country is the city of Munayshy located?,Kazakhstan. I finished,Kazakhstan,Kazakhstan,True
In which country is the city of Lions Bay located?,Canada. I finished,Canada,Canada,True
In which country is the city of Ponte in Valtellina located?,Italy. I finished,Italy,Italy,True
In which country is the city of Passo Ripe located?,Italy. I finished,Italy,Italy,True
In which country is the city of Judenburg located?,Austria. I finished,Austria,Austria,True
In which country is the city of Laattaouia located?,Finland. I finished,Finland,Morocco,False
In which country is the city of Savigne located?,France. I finished,France,France,True
In which country is the city of El Gallinero located?,I don't know. I finished,I don't know,Mexico,False
In which country is the city of Jengen located?,I don't know. I finished,I don't know,Germany,False
In which country is the city of Eldena located?,Germany. I finished,Germany,Germany,True
In which country is the city of Evanton located?,Scotland. I finished,Scotland,United Kingdom,False
In which country is the city of Corneliano d'Alba located?,Italy. I finished,Italy,Italy,True
In which country is the city of El Coto located?,Spain. I finished,Spain,Mexico,False
In which country is the city of Viddalba located?,Italy. I finished,Italy,Italy,True
In which country is the city of Cappelletta located?,Italy. I finished,Italy,Italy,True
In which country is the city of Wilhelmsthal located?,Germany. I finished,Germany,Germany,True
In which country is the city of Vall de Ebo located?,Spain. I finished,Spain,Spain,True
In which country is the city of Chaponost located?,France. I finished,France,France,True
In which country is the city of Carastelec located?,Romania. I finished,Romania,Romania,True
