question,answer,filtered_answer,correct_answer,is_correct
Which country won gold in Weightlifting Men's Bantamweight in the 2016 Summer Olympics?,-,-,China,-
"Which country won gold in Cycling Women's Road Race, Individual in the 1996 Summer Olympics?",-,-,France,-
"Which country won gold in Cycling Men's Road Race, Team in the 1912 Summer Olympics?",-,-,Sweden,-
Which country won gold in Water Polo Men's Water Polo in the 1960 Summer Olympics?,-,-,Italy,-
Which country won gold in Sailing Men's Two Person Keelboat in the 2012 Summer Olympics?,-,-,Sweden,-
Which country won gold in Rowing Men's Coxless Fours in the 1956 Summer Olympics?,-,-,Canada,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 1920 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Men's Coxed Fours in the 1924 Summer Olympics?,-,-,Switzerland,-
Which country won gold in Athletics Men's Marathon in the 1984 Summer Olympics?,-,-,Portugal,-
Which country won gold in Boxing Men's Middleweight in the 2016 Summer Olympics?,-,-,Cuba,-
Which country won gold in Hockey Men's Hockey in the 2016 Summer Olympics?,-,-,Argentina,-
Which country won gold in Football Men's Football in the 1992 Summer Olympics?,-,-,Spain,-
"Which country won gold in Wrestling Men's Super-Heavyweight, Greco-Roman in the 2008 Summer Olympics?",-,-,Cuba,-
"Which country won gold in Wrestling Men's Super-Heavyweight, Greco-Roman in the 2012 Summer Olympics?",-,-,Cuba,-
"Which country won gold in Wrestling Men's Super-Heavyweight, Greco-Roman in the 2016 Summer Olympics?",-,-,Cuba,-
"Which country won gold in Fencing Men's Sabre, Team in the 2008 Summer Olympics?",-,-,France,-
Which country won gold in Taekwondo Men's Featherweight in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Taekwondo Men's Welterweight in the 2004 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 200 metres Backstroke in the 1992 Summer Olympics?,-,-,Spain,-
Which country won gold in Football Men's Football in the 1952 Summer Olympics?,-,-,Hungary,-
"Which country won gold in Cycling Men's Tandem Sprint, 2,000 metres in the 1936 Summer Olympics?",-,-,Germany,-
"Which country won gold in Wrestling Men's Bantamweight, Greco-Roman in the 1936 Summer Olympics?",-,-,Hungary,-
Which country won gold in Handball Men's Handball in the 1996 Summer Olympics?,-,-,Croatia,-
Which country won gold in Handball Men's Handball in the 2004 Summer Olympics?,-,-,Croatia,-
Which country won gold in Gymnastics Men's Horse Vault in the 1984 Summer Olympics?,-,-,China,-
Which country won gold in Gymnastics Men's Horse Vault in the 1988 Summer Olympics?,-,-,China,-
Which country won gold in Diving Men's Springboard in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Diving Men's Platform in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Diving Men's Springboard in the 1988 Summer Olympics?,-,-,United States,-
Which country won gold in Diving Men's Platform in the 1988 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's Marathon in the 1896 Summer Olympics?,-,-,Greece,-
"Which country won gold in Athletics Men's 3,000 metres Steeplechase in the 1928 Summer Olympics?",-,-,Finland,-
Which country won gold in Basketball Men's Basketball in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Boxing Men's Heavyweight in the 1932 Summer Olympics?,-,-,Argentina,-
Which country won gold in Basketball Men's Basketball in the 1952 Summer Olympics?,-,-,United States,-
"Which country won gold in Athletics Men's 1,500 metres in the 1936 Summer Olympics?",-,-,New Zealand,-
Which country won gold in Basketball Men's Basketball in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Gymnastics Men's Team All-Around in the 1912 Summer Olympics?,-,-,Italy,-
Which country won gold in Gymnastics Men's Team All-Around in the 1920 Summer Olympics?,-,-,Italy,-
Which country won gold in Handball Women's Handball in the 2012 Summer Olympics?,-,-,Norway,-
Which country won gold in Athletics Men's Decathlon in the 1920 Summer Olympics?,-,-,Norway,-
Which country won gold in Trampolining Men's Individual in the 2008 Summer Olympics?,-,-,China,-
Which country won gold in Gymnastics Women's Uneven Bars in the 1992 Summer Olympics?,-,-,China,-
Which country won gold in Weightlifting Men's Middleweight in the 2012 Summer Olympics?,-,-,China,-
Which country won gold in Weightlifting Men's Light-Heavyweight in the 2008 Summer Olympics?,-,-,China,-
Which country won gold in Football Men's Football in the 2016 Summer Olympics?,-,-,Brazil,-
"Which country won gold in Fencing Women's Foil, Individual in the 1984 Summer Olympics?",-,-,China,-
Which country won gold in Football Men's Football in the 2016 Summer Olympics?,-,-,Brazil,-
Which country won gold in Football Men's Football in the 1972 Summer Olympics?,-,-,Poland,-
Which country won gold in Volleyball Men's Volleyball in the 1976 Summer Olympics?,-,-,Poland,-
Which country won gold in Basketball Men's Basketball in the 1936 Summer Olympics?,-,-,United States,-
Which country won gold in Volleyball Men's Volleyball in the 2016 Summer Olympics?,-,-,Brazil,-
"Which country won gold in Fencing Men's Foil, Team in the 1956 Summer Olympics?",-,-,Italy,-
Which country won gold in Basketball Men's Basketball in the 1960 Summer Olympics?,-,-,United States,-
Which country won gold in Gymnastics Men's Team All-Around in the 1920 Summer Olympics?,-,-,Italy,-
Which country won gold in Gymnastics Men's Team All-Around in the 1924 Summer Olympics?,-,-,Italy,-
"Which country won gold in Fencing Men's epee, Team in the 2016 Summer Olympics?",-,-,France,-
Which country won gold in Volleyball Women's Volleyball in the 1992 Summer Olympics?,-,-,Cuba,-
Which country won gold in Volleyball Women's Volleyball in the 1996 Summer Olympics?,-,-,Cuba,-
Which country won gold in Volleyball Women's Volleyball in the 2000 Summer Olympics?,-,-,Cuba,-
Which country won gold in Baseball Men's Baseball in the 1996 Summer Olympics?,-,-,Cuba,-
Which country won gold in Football Men's Football in the 1992 Summer Olympics?,-,-,Spain,-
Which country won gold in Volleyball Men's Volleyball in the 2016 Summer Olympics?,-,-,Brazil,-
Which country won gold in Diving Men's Synchronized Platform in the 2000 Summer Olympics?,-,-,Russia,-
Which country won gold in Swimming Men's 4 x 100 metres Medley Relay in the 1964 Summer Olympics?,-,-,United States,-
Which country won gold in Weightlifting Men's Super-Heavyweight in the 1984 Summer Olympics?,-,-,Australia,-
Which country won gold in Basketball Men's Basketball in the 1948 Summer Olympics?,-,-,United States,-
"Which country won gold in Gymnastics Men's Team All-Around, Free System in the 1912 Summer Olympics?",-,-,Norway,-
"Which country won gold in Equestrianism Men's Dressage, Individual in the 1920 Summer Olympics?",-,-,Sweden,-
Which country won gold in Handball Women's Handball in the 2008 Summer Olympics?,-,-,Norway,-
Which country won gold in Handball Women's Handball in the 2012 Summer Olympics?,-,-,Norway,-
"Which country won gold in Shooting Men's Running Target, Single Shot, Team in the 1912 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Shooting Men's Running Target, Double Shot in the 1912 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Cycling Men's Road Race, Team in the 1912 Summer Olympics?",-,-,Sweden,-
Which country won gold in Swimming Men's 100 metres Breaststroke in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 100 metres Medley Relay in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's Javelin Throw in the 1928 Summer Olympics?,-,-,Sweden,-
"Which country won gold in Equestrianism Men's Three-Day Event, Team in the 1920 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Equestrianism Men's Jumping, Team in the 1924 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Athletics Men's Cross-Country, Team in the 1912 Summer Olympics?",-,-,Sweden,-
Which country won gold in Taekwondo Women's Welterweight in the 2004 Summer Olympics?,-,-,China,-
"Which country won gold in Fencing Women's epee, Team in the 2012 Summer Olympics?",-,-,China,-
Which country won gold in Swimming Women's 100 metres Breaststroke in the 2004 Summer Olympics?,-,-,China,-
Which country won gold in Diving Men's Synchronized Springboard in the 2012 Summer Olympics?,-,-,China,-
"Which country won gold in Cycling Men's Team Pursuit, 4,000 metres in the 1928 Summer Olympics?",-,-,Italy,-
"Which country won gold in Shooting Men's Free Pistol, 50 metres, Team in the 1900 Summer Olympics?",-,-,Switzerland,-
"Which country won gold in Equestrianism Mixed Jumping, Team in the 1956 Summer Olympics?",-,-,Germany,-
Which country won gold in Rowing Women's Quadruple Sculls in the 2000 Summer Olympics?,-,-,Germany,-
Which country won gold in Rowing Women's Quadruple Sculls in the 2004 Summer Olympics?,-,-,Germany,-
Which country won gold in Football Men's Football in the 2004 Summer Olympics?,-,-,Argentina,-
Which country won gold in Volleyball Men's Volleyball in the 1988 Summer Olympics?,-,-,United States,-
"Which country won gold in Equestrianism Mixed Three-Day Event, Team in the 2004 Summer Olympics?",-,-,France,-
"Which country won gold in Cycling Men's Team Pursuit, 4,000 metres in the 1968 Summer Olympics?",-,-,Denmark,-
Which country won gold in Golf Men's Individual in the 1904 Summer Olympics?,-,-,Canada,-
Which country won gold in Swimming Men's 4 x 200 metres Freestyle Relay in the 1964 Summer Olympics?,-,-,United States,-
"Which country won gold in Canoeing Men's Canadian Doubles, 10,000 metres in the 1948 Summer Olympics?",-,-,United States,-
Which country won gold in Athletics Women's Hammer Throw in the 2012 Summer Olympics?,-,-,Russia,-
"Which country won gold in Canoeing Men's Canadian Singles, 1,000 metres in the 1980 Summer Olympics?",-,-,Bulgaria,-
Which country won gold in Table Tennis Men's Singles in the 2008 Summer Olympics?,-,-,China,-
Which country won gold in Table Tennis Men's Team in the 2008 Summer Olympics?,-,-,China,-
Which country won gold in Table Tennis Men's Team in the 2012 Summer Olympics?,-,-,China,-
Which country won gold in Table Tennis Men's Singles in the 2016 Summer Olympics?,-,-,China,-
Which country won gold in Table Tennis Men's Team in the 2016 Summer Olympics?,-,-,China,-
Which country won gold in Gymnastics Women's Uneven Bars in the 1984 Summer Olympics?,-,-,China,-
Which country won gold in Rowing Men's Coxed Eights in the 1996 Summer Olympics?,-,-,Netherlands,-
Which country won gold in Softball Women's Softball in the 2008 Summer Olympics?,-,-,Japan,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 1924 Summer Olympics?,-,-,United States,-
"Which country won gold in Canoeing Men's Kayak Doubles, 500 metres in the 1984 Summer Olympics?",-,-,New Zealand,-
"Which country won gold in Canoeing Men's Kayak Fours, 1,000 metres in the 1984 Summer Olympics?",-,-,New Zealand,-
"Which country won gold in Canoeing Men's Kayak Doubles, 500 metres in the 1988 Summer Olympics?",-,-,New Zealand,-
Which country won gold in Baseball Men's Baseball in the 2004 Summer Olympics?,-,-,Cuba,-
Which country won gold in Gymnastics Men's Team All-Around in the 1928 Summer Olympics?,-,-,Switzerland,-
Which country won gold in Gymnastics Men's Horse Vault in the 1928 Summer Olympics?,-,-,Switzerland,-
Which country won gold in Athletics Men's Pole Vault in the 2004 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 2008 Summer Olympics?,-,-,Australia,-
Which country won gold in Lacrosse Men's Lacrosse in the 1908 Summer Olympics?,-,-,Canada,-
Which country won gold in Rowing Men's Coxless Fours in the 1956 Summer Olympics?,-,-,Canada,-
"Which country won gold in Canoeing Men's Canadian Doubles, 10,000 metres in the 1948 Summer Olympics?",-,-,United States,-
Which country won gold in Trampolining Women's Individual in the 2012 Summer Olympics?,-,-,Canada,-
Which country won gold in Trampolining Women's Individual in the 2016 Summer Olympics?,-,-,Canada,-
Which country won gold in Football Women's Football in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Women's Lightweight Double Sculls in the 1996 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Women's Double Sculls in the 2016 Summer Olympics?,-,-,Poland,-
Which country won gold in Water Polo Men's Water Polo in the 2004 Summer Olympics?,-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 2008 Summer Olympics?,-,-,Hungary,-
Which country won gold in Judo Men's Lightweight in the 2000 Summer Olympics?,-,-,Italy,-
"Which country won gold in Equestrianism Mixed Jumping, Team in the 2004 Summer Olympics?",-,-,United States,-
"Which country won gold in Equestrianism Mixed Jumping, Team in the 2008 Summer Olympics?",-,-,United States,-
Which country won gold in Swimming Women's 100 metres Freestyle in the 1932 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 400 metres Freestyle in the 1932 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1932 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's 4 x 100 metres Relay in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's 4 x 100 metres Relay in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's Long Jump in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Handball Women's Handball in the 1996 Summer Olympics?,-,-,Denmark,-
"Which country won gold in Shooting Men's Free Rifle, Standing, 300 metres in the 1900 Summer Olympics?",-,-,Denmark,-
"Which country won gold in Shooting Men's Military Rifle, Standing, 300 metres, Team in the 1920 Summer Olympics?",-,-,Denmark,-
"Which country won gold in Gymnastics Men's Team All-Around, Free System in the 1920 Summer Olympics?",-,-,Denmark,-
Which country won gold in Volleyball Women's Volleyball in the 1976 Summer Olympics?,-,-,Japan,-
Which country won gold in Swimming Women's 200 metres Breaststroke in the 1936 Summer Olympics?,-,-,Japan,-
"Which country won gold in Wrestling Men's Light-Flyweight, Greco-Roman in the 1984 Summer Olympics?",-,-,Italy,-
"Which country won gold in Wrestling Men's Light-Flyweight, Greco-Roman in the 1988 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's Sabre, Team in the 1972 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's Sabre, Team in the 1956 Summer Olympics?",-,-,Hungary,-
Which country won gold in Athletics Women's Long Jump in the 2008 Summer Olympics?,-,-,Brazil,-
"Which country won gold in Fencing Men's Foil, Team in the 1968 Summer Olympics?",-,-,France,-
"Which country won gold in Cycling Men's Team Pursuit, 4,000 metres in the 1920 Summer Olympics?",-,-,Italy,-
"Which country won gold in Wrestling Men's Middleweight, Freestyle in the 1996 Summer Olympics?",-,-,Russia,-
Which country won gold in Gymnastics Men's Pommelled Horse in the 1976 Summer Olympics?,-,-,Hungary,-
Which country won gold in Gymnastics Men's Pommelled Horse in the 1980 Summer Olympics?,-,-,Hungary,-
Which country won gold in Softball Women's Softball in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 1960 Summer Olympics?,-,-,Germany,-
Which country won gold in Hockey Men's Hockey in the 1984 Summer Olympics?,-,-,Pakistan,-
Which country won gold in Hockey Men's Hockey in the 1968 Summer Olympics?,-,-,Pakistan,-
Which country won gold in Rowing Men's Coxed Fours in the 1936 Summer Olympics?,-,-,Germany,-
Which country won gold in Football Women's Football in the 2016 Summer Olympics?,-,-,Germany,-
Which country won gold in Rowing Men's Coxed Eights in the 1984 Summer Olympics?,-,-,Canada,-
Which country won gold in Badminton Men's Doubles in the 1996 Summer Olympics?,-,-,Indonesia,-
Which country won gold in Gymnastics Men's Team All-Around in the 1912 Summer Olympics?,-,-,Italy,-
Which country won gold in Gymnastics Men's Team All-Around in the 1920 Summer Olympics?,-,-,Italy,-
Which country won gold in Gymnastics Men's Team All-Around in the 1924 Summer Olympics?,-,-,Italy,-
Which country won gold in Hockey Women's Hockey in the 1992 Summer Olympics?,-,-,Spain,-
Which country won gold in Hockey Men's Hockey in the 1976 Summer Olympics?,-,-,New Zealand,-
Which country won gold in Hockey Men's Hockey in the 1976 Summer Olympics?,-,-,New Zealand,-
Which country won gold in Hockey Women's Hockey in the 1996 Summer Olympics?,-,-,Australia,-
Which country won gold in Hockey Women's Hockey in the 2000 Summer Olympics?,-,-,Australia,-
Which country won gold in Athletics Men's Shot Put in the 2008 Summer Olympics?,-,-,Poland,-
Which country won gold in Athletics Men's Shot Put in the 2012 Summer Olympics?,-,-,Poland,-
Which country won gold in Water Polo Men's Water Polo in the 1948 Summer Olympics?,-,-,Italy,-
"Which country won gold in Wrestling Men's Featherweight, Greco-Roman in the 2004 Summer Olympics?",-,-,Hungary,-
Which country won gold in Rhythmic Gymnastics Women's Group in the 2012 Summer Olympics?,-,-,Russia,-
Which country won gold in Judo Men's Half-Heavyweight in the 2004 Summer Olympics?,-,-,Belarus,-
Which country won gold in Shooting Women's Trap in the 2008 Summer Olympics?,-,-,Finland,-
"Which country won gold in Athletics Men's 1,500 metres in the 2012 Summer Olympics?",-,-,Algeria,-
"Which country won gold in Canoeing Men's Kayak Fours, 1,000 metres in the 2008 Summer Olympics?",-,-,Belarus,-
"Which country won gold in Wrestling Men's Bantamweight, Freestyle in the 1928 Summer Olympics?",-,-,Finland,-
"Which country won gold in Wrestling Men's Featherweight, Greco-Roman in the 1956 Summer Olympics?",-,-,Finland,-
Which country won gold in Rhythmic Gymnastics Women's Group in the 2016 Summer Olympics?,-,-,Russia,-
Which country won gold in Water Polo Women's Water Polo in the 2004 Summer Olympics?,-,-,Italy,-
Which country won gold in Swimming Men's 200 metres Butterfly in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Hockey Men's Hockey in the 1968 Summer Olympics?,-,-,Pakistan,-
"Which country won gold in Athletics Men's 3,000 metres Steeplechase in the 1980 Summer Olympics?",-,-,Poland,-
Which country won gold in Rowing Men's Coxed Pairs in the 1952 Summer Olympics?,-,-,France,-
"Which country won gold in Cycling Men's Road Race, Team in the 1912 Summer Olympics?",-,-,Sweden,-
"Which country won gold in Wrestling Men's Lightweight, Greco-Roman in the 1932 Summer Olympics?",-,-,Sweden,-
Which country won gold in Swimming Men's 200 metres Breaststroke in the 1920 Summer Olympics?,-,-,Sweden,-
Which country won gold in Swimming Men's 400 metres Breaststroke in the 1920 Summer Olympics?,-,-,Sweden,-
Which country won gold in Swimming Men's 100 metres Freestyle For Sailors in the 1896 Summer Olympics?,-,-,Greece,-
Which country won gold in Basketball Men's Basketball in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Men's Basketball in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's 4 x 400 metres Relay in the 1996 Summer Olympics?,-,-,United States,-
"Which country won gold in Fencing Men's Foil, Team in the 1996 Summer Olympics?",-,-,Russia,-
Which country won gold in Rhythmic Gymnastics Women's Individual in the 2016 Summer Olympics?,-,-,Russia,-
Which country won gold in Swimming Men's 50 metres Freestyle in the 2012 Summer Olympics?,-,-,France,-
Which country won gold in Swimming Women's 400 metres Freestyle in the 2004 Summer Olympics?,-,-,France,-
"Which country won gold in Equestrianism Mixed Jumping, Individual in the 1972 Summer Olympics?",-,-,Italy,-
Which country won gold in Water Polo Men's Water Polo in the 2016 Summer Olympics?,-,-,Serbia,-
Which country won gold in Taekwondo Women's Heavyweight in the 2012 Summer Olympics?,-,-,Serbia,-
Which country won gold in Gymnastics Men's Team All-Around in the 1920 Summer Olympics?,-,-,Italy,-
Which country won gold in Gymnastics Men's Team All-Around in the 1924 Summer Olympics?,-,-,Italy,-
Which country won gold in Hockey Men's Hockey in the 1980 Summer Olympics?,-,-,India,-
Which country won gold in Weightlifting Women's Middleweight in the 2012 Summer Olympics?,-,-,Kazakhstan,-
Which country won gold in Weightlifting Men's Heavyweight in the 1936 Summer Olympics?,-,-,Germany,-
Which country won gold in Gymnastics Men's Team All-Around in the 1912 Summer Olympics?,-,-,Italy,-
Which country won gold in Gymnastics Men's Team All-Around in the 1912 Summer Olympics?,-,-,Italy,-
Which country won gold in Gymnastics Men's Team All-Around in the 1920 Summer Olympics?,-,-,Italy,-
"Which country won gold in Fencing Men's epee, Team in the 1952 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's epee, Team in the 1936 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's epee, Individual in the 1952 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's epee, Team in the 1952 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's Foil, Team in the 1956 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's epee, Team in the 1956 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's epee, Team in the 1960 Summer Olympics?",-,-,Italy,-
"Which country won gold in Wrestling Men's Featherweight, Greco-Roman in the 2008 Summer Olympics?",-,-,Russia,-
Which country won gold in Swimming Women's 100 metres Butterfly in the 1956 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 100 metres Medley Relay in the 1964 Summer Olympics?,-,-,United States,-
Which country won gold in Rugby Men's Rugby in the 1924 Summer Olympics?,-,-,United States,-
Which country won gold in Water Polo Men's Water Polo in the 1960 Summer Olympics?,-,-,Italy,-
Which country won gold in Hockey Men's Hockey in the 1976 Summer Olympics?,-,-,New Zealand,-
Which country won gold in Athletics Women's 800 metres in the 1968 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's Discus Throw in the 1968 Summer Olympics?,-,-,Romania,-
Which country won gold in Rowing Men's Coxed Eights in the 1952 Summer Olympics?,-,-,United States,-
Which country won gold in Sailing Mixed Two Person Heavyweight Dinghy in the 1992 Summer Olympics?,-,-,Spain,-
Which country won gold in Baseball Men's Baseball in the 1996 Summer Olympics?,-,-,Cuba,-
Which country won gold in Hockey Women's Hockey in the 1992 Summer Olympics?,-,-,Spain,-
"Which country won gold in Gymnastics Men's Parallel Bars, Teams in the 1896 Summer Olympics?",-,-,Germany,-
"Which country won gold in Gymnastics Men's Horizontal Bar, Teams in the 1896 Summer Olympics?",-,-,Germany,-
Which country won gold in Swimming Women's 100 metres Freestyle in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Hockey Women's Hockey in the 1992 Summer Olympics?,-,-,Spain,-
Which country won gold in Boxing Men's Light-Flyweight in the 1992 Summer Olympics?,-,-,Cuba,-
"Which country won gold in Art Competitions Mixed Architecture, Designs For Town Planning in the 1936 Summer Olympics?",-,-,Germany,-
"Which country won gold in Art Competitions Mixed Architecture, Designs For Town Planning in the 1936 Summer Olympics?",-,-,Germany,-
"Which country won gold in Cycling Men's Tandem Sprint, 2,000 metres in the 1956 Summer Olympics?",-,-,Australia,-
Which country won gold in Football Men's Football in the 1936 Summer Olympics?,-,-,Italy,-
"Which country won gold in Gymnastics Men's Team All-Around, Free System in the 1920 Summer Olympics?",-,-,Denmark,-
Which country won gold in Water Polo Men's Water Polo in the 2000 Summer Olympics?,-,-,Hungary,-
Which country won gold in Sailing Men's Two Person Dinghy in the 2016 Summer Olympics?,-,-,Croatia,-
Which country won gold in Handball Women's Handball in the 2016 Summer Olympics?,-,-,Russia,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Volleyball Women's Volleyball in the 2008 Summer Olympics?,-,-,Brazil,-
"Which country won gold in Equestrianism Men's Jumping, Individual in the 1948 Summer Olympics?",-,-,Mexico,-
"Which country won gold in Equestrianism Men's Jumping, Team in the 1948 Summer Olympics?",-,-,Mexico,-
Which country won gold in Badminton Women's Singles in the 2016 Summer Olympics?,-,-,Spain,-
"Which country won gold in Fencing Men's Sabre, Team in the 1984 Summer Olympics?",-,-,Italy,-
"Which country won gold in Canoeing Women's Kayak Fours, 500 metres in the 1984 Summer Olympics?",-,-,Romania,-
"Which country won gold in Fencing Men's epee, Team in the 1960 Summer Olympics?",-,-,Italy,-
Which country won gold in Weightlifting Men's Flyweight in the 1988 Summer Olympics?,-,-,Bulgaria,-
Which country won gold in Athletics Women's Triple Jump in the 2000 Summer Olympics?,-,-,Bulgaria,-
"Which country won gold in Equestrianism Men's Dressage, Team in the 1932 Summer Olympics?",-,-,France,-
Which country won gold in Shooting Men's Double Trap in the 1996 Summer Olympics?,-,-,Australia,-
"Which country won gold in Shooting Men's Free Pistol, 50 metres in the 1964 Summer Olympics?",-,-,Finland,-
"Which country won gold in Wrestling Men's Featherweight, Greco-Roman in the 1972 Summer Olympics?",-,-,Bulgaria,-
Which country won gold in Athletics Men's Triple Jump in the 1988 Summer Olympics?,-,-,Bulgaria,-
Which country won gold in Water Polo Men's Water Polo in the 1952 Summer Olympics?,-,-,Hungary,-
Which country won gold in Water Polo Men's Water Polo in the 1956 Summer Olympics?,-,-,Hungary,-
Which country won gold in Rowing Men's Coxed Eights in the 1992 Summer Olympics?,-,-,Canada,-
Which country won gold in Volleyball Men's Volleyball in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Gymnastics Women's Team All-Around in the 2012 Summer Olympics?,-,-,United States,-
"Which country won gold in Fencing Women's Foil, Team in the 1964 Summer Olympics?",-,-,Hungary,-
"Which country won gold in Wrestling Women's Featherweight, Freestyle in the 2016 Summer Olympics?",-,-,United States,-
Which country won gold in Gymnastics Men's Team All-Around in the 1920 Summer Olympics?,-,-,Italy,-
Which country won gold in Football Women's Football in the 2016 Summer Olympics?,-,-,Germany,-
Which country won gold in Football Men's Football in the 2016 Summer Olympics?,-,-,Brazil,-
"Which country won gold in Fencing Men's epee, Team in the 1920 Summer Olympics?",-,-,Italy,-
Which country won gold in Hockey Women's Hockey in the 1996 Summer Olympics?,-,-,Australia,-
Which country won gold in Athletics Men's 200 metres in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1972 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's Discus Throw in the 1992 Summer Olympics?,-,-,Cuba,-
"Which country won gold in Wrestling Men's Middleweight, Greco-Roman in the 1908 Summer Olympics?",-,-,Sweden,-
Which country won gold in Hockey Men's Hockey in the 1928 Summer Olympics?,-,-,India,-
"Which country won gold in Canoeing Men's Canadian Singles, Slalom in the 1996 Summer Olympics?",-,-,Slovakia,-
"Which country won gold in Canoeing Men's Canadian Singles, Slalom in the 2008 Summer Olympics?",-,-,Slovakia,-
Which country won gold in Rowing Men's Coxed Fours in the 1948 Summer Olympics?,-,-,United States,-
"Which country won gold in Equestrianism Men's Jumping, Team in the 1920 Summer Olympics?",-,-,Sweden,-
Which country won gold in Water Polo Men's Water Polo in the 1952 Summer Olympics?,-,-,Hungary,-
"Which country won gold in Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team in the 1908 Summer Olympics?",-,-,United States,-
Which country won gold in Modern Pentathlon Men's Individual in the 1988 Summer Olympics?,-,-,Hungary,-
Which country won gold in Modern Pentathlon Men's Team in the 1988 Summer Olympics?,-,-,Hungary,-
Which country won gold in Cycling Men's Points Race in the 1996 Summer Olympics?,-,-,Italy,-
"Which country won gold in Wrestling Men's Heavyweight, Greco-Roman in the 1972 Summer Olympics?",-,-,Romania,-
Which country won gold in Boxing Men's Light-Middleweight in the 1980 Summer Olympics?,-,-,Cuba,-
Which country won gold in Rhythmic Gymnastics Women's Group in the 1996 Summer Olympics?,-,-,Spain,-
Which country won gold in Sailing Mixed Skiff in the 2004 Summer Olympics?,-,-,Spain,-
Which country won gold in Baseball Men's Baseball in the 2004 Summer Olympics?,-,-,Cuba,-
Which country won gold in Hockey Women's Hockey in the 1992 Summer Olympics?,-,-,Spain,-
"Which country won gold in Cycling Men's Mountainbike, Cross-Country in the 2000 Summer Olympics?",-,-,France,-
Which country won gold in Boxing Men's Bantamweight in the 1972 Summer Olympics?,-,-,Cuba,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Gymnastics Men's Team All-Around in the 1924 Summer Olympics?,-,-,Italy,-
