,Unnamed: 0.1,Unnamed: 0,statement,label,city,country,correct_country,question,question_with_answer,answer,filtered_answer,is_correct
3834,3834,3834,The city of Santa Maria de Valverde is in Spain.,1,Santa Maria de Valverde,Spain,Spain,In which country is the city of Santa Maria de Valverde located?,In which country is the city of Santa Maria de Valverde located? Spain.,Spain. I finished,Spain,True
3835,3835,3835,The city of Soedel is in Germany.,1,Soedel,Germany,Germany,In which country is the city of Soedel located?,In which country is the city of Soedel located? Germany.,Netherlands. I finished,Netherlands,False
3836,3836,3836,The city of Spezet is in France.,1,Spezet,France,France,In which country is the city of Spezet located?,In which country is the city of Spezet located? France.,France. I finished,France,True
3837,3837,3837,The city of Marah Rabbah is in West Bank and Gaza Strip.,1,Marah Rabbah,West Bank and Gaza Strip,West Bank and Gaza Strip,In which country is the city of Marah Rabbah located?,In which country is the city of Marah Rabbah located? West Bank and Gaza Strip.,Morocco. I finished,Morocco,False
3838,3838,3838,The city of Shatin is in Armenia.,1,Shatin,Armenia,Armenia,In which country is the city of Shatin located?,In which country is the city of Shatin located? Armenia.,Hong Kong. I finished,Hong Kong,False
3839,3839,3839,The city of Samut Sakhon is in Thailand.,1,Samut Sakhon,Thailand,Thailand,In which country is the city of Samut Sakhon located?,In which country is the city of Samut Sakhon located? Thailand.,Thailand. I finished,Thailand,True
3840,3840,3840,The city of Dianra is in Côte d'Ivoire.,1,Dianra,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Dianra located?,In which country is the city of Dianra located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
3841,3841,3841,The city of Franquez is in Puerto Rico.,1,Franquez,Puerto Rico,Puerto Rico,In which country is the city of Franquez located?,In which country is the city of Franquez located? Puerto Rico.,There is no such city. I finished,There is no such city,False
3842,3842,3842,The city of Konak is in Serbia.,1,Konak,Serbia,Serbia,In which country is the city of Konak located?,In which country is the city of Konak located? Serbia.,Turkey. I finished,Turkey,False
3843,3843,3843,The city of Bet She'an is in Israel.,1,Bet She'an,Israel,Israel,In which country is the city of Bet She'an located?,In which country is the city of Bet She'an located? Israel.,Israel. I finished,Israel,True
3844,3844,3844,The city of Netro is in Italy.,1,Netro,Italy,Italy,In which country is the city of Netro located?,In which country is the city of Netro located? Italy.,I don't know. I finished,I don't know,False
3845,3845,3845,The city of Sulita is in Romania.,1,Sulita,Romania,Romania,In which country is the city of Sulita located?,In which country is the city of Sulita located? Romania.,I don't know. I finished,I don't know,False
3846,3846,3846,The city of Plouguernevel is in France.,1,Plouguernevel,France,France,In which country is the city of Plouguernevel located?,In which country is the city of Plouguernevel located? France.,France. I finished,France,True
3847,3847,3847,The city of Garphyttan is in Sweden.,1,Garphyttan,Sweden,Sweden,In which country is the city of Garphyttan located?,In which country is the city of Garphyttan located? Sweden.,Sweden. I finished,Sweden,True
3848,3848,3848,The city of Lagunaseca is in Spain.,1,Lagunaseca,Spain,Spain,In which country is the city of Lagunaseca located?,In which country is the city of Lagunaseca located? Spain.,Spain. I finished,Spain,True
3849,3849,3849,The city of El Abadia is in Algeria.,1,El Abadia,Algeria,Algeria,In which country is the city of El Abadia located?,In which country is the city of El Abadia located? Algeria.,Algeria. I finished,Algeria,True
3850,3850,3850,The city of Lukovit is in Bulgaria.,1,Lukovit,Bulgaria,Bulgaria,In which country is the city of Lukovit located?,In which country is the city of Lukovit located? Bulgaria.,Bulgaria. I finished,Bulgaria,True
3851,3851,3851,The city of Chissay-en-Touraine is in France.,1,Chissay-en-Touraine,France,France,In which country is the city of Chissay-en-Touraine located?,In which country is the city of Chissay-en-Touraine located? France.,France. I finished,France,True
3852,3852,3852,The city of Tomelilla is in Sweden.,1,Tomelilla,Sweden,Sweden,In which country is the city of Tomelilla located?,In which country is the city of Tomelilla located? Sweden.,Sweden. I finished,Sweden,True
3853,3853,3853,The city of Molieres is in France.,1,Molieres,France,France,In which country is the city of Molieres located?,In which country is the city of Molieres located? France.,France. I finished,France,True
3854,3854,3854,The city of Sutri is in Italy.,1,Sutri,Italy,Italy,In which country is the city of Sutri located?,In which country is the city of Sutri located? Italy.,Italy. I finished,Italy,True
3855,3855,3855,The city of Chikindzonot is in Mexico.,1,Chikindzonot,Mexico,Mexico,In which country is the city of Chikindzonot located?,In which country is the city of Chikindzonot located? Mexico.,Mexico. I finished,Mexico,True
3856,3856,3856,The city of Zhezqazghan is in Kazakhstan.,1,Zhezqazghan,Kazakhstan,Kazakhstan,In which country is the city of Zhezqazghan located?,In which country is the city of Zhezqazghan located? Kazakhstan.,Kazakhstan. I finished,Kazakhstan,True
3857,3857,3857,The city of Changdao is in China.,1,Changdao,China,China,In which country is the city of Changdao located?,In which country is the city of Changdao located? China.,China. I finished,China,True
3858,3858,3858,The city of Imbatug is in Philippines.,1,Imbatug,Philippines,Philippines,In which country is the city of Imbatug located?,In which country is the city of Imbatug located? Philippines.,I don't know. I finished,I don't know,False
3859,3859,3859,The city of Santander Poblacion is in Philippines.,1,Santander Poblacion,Philippines,Philippines,In which country is the city of Santander Poblacion located?,In which country is the city of Santander Poblacion located? Philippines.,Philippines. I finished,Philippines,True
3860,3860,3860,The city of Alloza is in Spain.,1,Alloza,Spain,Spain,In which country is the city of Alloza located?,In which country is the city of Alloza located? Spain.,Spain. I finished,Spain,True
3861,3861,3861,The city of Lari is in Italy.,1,Lari,Italy,Italy,In which country is the city of Lari located?,In which country is the city of Lari located? Italy.,I don't know. I finished,I don't know,False
3862,3862,3862,The city of Baja is in Hungary.,1,Baja,Hungary,Hungary,In which country is the city of Baja located?,In which country is the city of Baja located? Hungary.,Mexico. I finished,Mexico,False
3863,3863,3863,The city of San Pedro de Ceque is in Spain.,1,San Pedro de Ceque,Spain,Spain,In which country is the city of San Pedro de Ceque located?,In which country is the city of San Pedro de Ceque located? Spain.,Spain. I finished,Spain,True
3864,3864,3864,The city of Cognac-la-Foret is in France.,1,Cognac-la-Foret,France,France,In which country is the city of Cognac-la-Foret located?,In which country is the city of Cognac-la-Foret located? France.,France. I finished,France,True
3865,3865,3865,The city of Tartasesti is in Romania.,1,Tartasesti,Romania,Romania,In which country is the city of Tartasesti located?,In which country is the city of Tartasesti located? Romania.,Romania. I finished,Romania,True
3866,3866,3866,The city of Montauban-de-Bretagne is in France.,1,Montauban-de-Bretagne,France,France,In which country is the city of Montauban-de-Bretagne located?,In which country is the city of Montauban-de-Bretagne located? France.,France. I finished,France,True
3867,3867,3867,The city of Sauda is in Norway.,1,Sauda,Norway,Norway,In which country is the city of Sauda located?,In which country is the city of Sauda located? Norway.,Norway. I finished,Norway,True
3868,3868,3868,The city of Loukolela is in Congo.,1,Loukolela,Congo,Congo,In which country is the city of Loukolela located?,In which country is the city of Loukolela located? Congo.,Democratic Republic of the Congo. I finished,Democratic Republic of the Congo,False
3869,3869,3869,The city of Al Mishkhab is in Iraq.,1,Al Mishkhab,Iraq,Iraq,In which country is the city of Al Mishkhab located?,In which country is the city of Al Mishkhab located? Iraq.,United Arab Emirates. I finished,United Arab Emirates,False
3870,3870,3870,The city of Bohmte is in Germany.,1,Bohmte,Germany,Germany,In which country is the city of Bohmte located?,In which country is the city of Bohmte located? Germany.,Germany. I finished,Germany,True
3871,3871,3871,The city of Hansaviertel is in Germany.,1,Hansaviertel,Germany,Germany,In which country is the city of Hansaviertel located?,In which country is the city of Hansaviertel located? Germany.,Germany. I finished,Germany,True
3872,3872,3872,The city of Koserow is in Germany.,1,Koserow,Germany,Germany,In which country is the city of Koserow located?,In which country is the city of Koserow located? Germany.,Germany. I finished,Germany,True
3873,3873,3873,The city of Pacanga is in Peru.,1,Pacanga,Peru,Peru,In which country is the city of Pacanga located?,In which country is the city of Pacanga located? Peru.,I don't know. I finished,I don't know,False
3874,3874,3874,The city of Presidente Echeverria (Laja Tendida) is in Mexico.,1,Presidente Echeverria (Laja Tendida),Mexico,Mexico,In which country is the city of Presidente Echeverria (Laja Tendida) located?,In which country is the city of Presidente Echeverria (Laja Tendida) located? Mexico.,Mexico. I finished,Mexico,True
3875,3875,3875,The city of Hoyos del Espino is in Spain.,1,Hoyos del Espino,Spain,Spain,In which country is the city of Hoyos del Espino located?,In which country is the city of Hoyos del Espino located? Spain.,Spain. I finished,Spain,True
3876,3876,3876,The city of Starosillya is in Ukraine.,1,Starosillya,Ukraine,Ukraine,In which country is the city of Starosillya located?,In which country is the city of Starosillya located? Ukraine.,Ukraine. I finished,Ukraine,True
3877,3877,3877,The city of Izvoru de Sus is in Romania.,1,Izvoru de Sus,Romania,Romania,In which country is the city of Izvoru de Sus located?,In which country is the city of Izvoru de Sus located? Romania.,Romania. I finished,Romania,True
3878,3878,3878,The city of Hagenburg is in Germany.,1,Hagenburg,Germany,Germany,In which country is the city of Hagenburg located?,In which country is the city of Hagenburg located? Germany.,Germany. I finished,Germany,True
3879,3879,3879,The city of Stara Vyzhivka is in Ukraine.,1,Stara Vyzhivka,Ukraine,Ukraine,In which country is the city of Stara Vyzhivka located?,In which country is the city of Stara Vyzhivka located? Ukraine.,Ukraine. I finished,Ukraine,True
3880,3880,3880,The city of Castelplanio is in Italy.,1,Castelplanio,Italy,Italy,In which country is the city of Castelplanio located?,In which country is the city of Castelplanio located? Italy.,Italy. I finished,Italy,True
3881,3881,3881,The city of Embalse is in Argentina.,1,Embalse,Argentina,Argentina,In which country is the city of Embalse located?,In which country is the city of Embalse located? Argentina.,Argentina. I finished,Argentina,True
3882,3882,3882,The city of Santa Cruz Amilpas is in Mexico.,1,Santa Cruz Amilpas,Mexico,Mexico,In which country is the city of Santa Cruz Amilpas located?,In which country is the city of Santa Cruz Amilpas located? Mexico.,Mexico. I finished,Mexico,True
3883,3883,3883,The city of Novi Banovci is in Serbia.,1,Novi Banovci,Serbia,Serbia,In which country is the city of Novi Banovci located?,In which country is the city of Novi Banovci located? Serbia.,Serbia. I finished,Serbia,True
3884,3884,3884,The city of Wiener Neudorf is in Austria.,1,Wiener Neudorf,Austria,Austria,In which country is the city of Wiener Neudorf located?,In which country is the city of Wiener Neudorf located? Austria.,Austria. I finished,Austria,True
3885,3885,3885,The city of Channapatna is in India.,1,Channapatna,India,India,In which country is the city of Channapatna located?,In which country is the city of Channapatna located? India.,India. I finished,India,True
3886,3886,3886,The city of Ostuncalco is in Guatemala.,1,Ostuncalco,Guatemala,Guatemala,In which country is the city of Ostuncalco located?,In which country is the city of Ostuncalco located? Guatemala.,Guatemala. I finished,Guatemala,True
3887,3887,3887,The city of Prosperous is in Ireland.,1,Prosperous,Ireland,Ireland,In which country is the city of Prosperous located?,In which country is the city of Prosperous located? Ireland.,There is no such city. I finished,There is no such city,False
3888,3888,3888,The city of Malintrat is in France.,1,Malintrat,France,France,In which country is the city of Malintrat located?,In which country is the city of Malintrat located? France.,France. I finished,France,True
3889,3889,3889,The city of Wiefelstede is in Germany.,1,Wiefelstede,Germany,Germany,In which country is the city of Wiefelstede located?,In which country is the city of Wiefelstede located? Germany.,Germany. I finished,Germany,True
3890,3890,3890,The city of Khomutovka is in Russian Federation.,1,Khomutovka,Russian Federation,Russian Federation,In which country is the city of Khomutovka located?,In which country is the city of Khomutovka located? Russian Federation.,Russia. I finished,Russia,True
3891,3891,3891,"The city of Piritu is in Venezuela, Bolivarian Rep. of.",1,Piritu,"Venezuela, Bolivarian Rep. of","Venezuela, Bolivarian Rep. of",In which country is the city of Piritu located?,"In which country is the city of Piritu located? Venezuela, Bolivarian Rep. of.",Brazil. I finished,Brazil,False
3892,3892,3892,The city of West Bergholt is in United Kingdom.,1,West Bergholt,United Kingdom,United Kingdom,In which country is the city of West Bergholt located?,In which country is the city of West Bergholt located? United Kingdom.,United Kingdom. I finished,United Kingdom,True
3893,3893,3893,The city of La Brea is in Honduras.,1,La Brea,Honduras,Honduras,In which country is the city of La Brea located?,In which country is the city of La Brea located? Honduras.,Trinidad and Tobago. I finished,Trinidad and Tobago,False
3894,3894,3894,The city of Markt Nordheim is in Germany.,1,Markt Nordheim,Germany,Germany,In which country is the city of Markt Nordheim located?,In which country is the city of Markt Nordheim located? Germany.,Germany. I finished,Germany,True
3895,3895,3895,The city of Warhem is in France.,1,Warhem,France,France,In which country is the city of Warhem located?,In which country is the city of Warhem located? France.,Belgium. I finished,Belgium,False
3896,3896,3896,The city of Villanueva del Campo is in Spain.,1,Villanueva del Campo,Spain,Spain,In which country is the city of Villanueva del Campo located?,In which country is the city of Villanueva del Campo located? Spain.,Spain. I finished,Spain,True
3897,3897,3897,The city of Star is in United States.,1,Star,United States,United States,In which country is the city of Star located?,In which country is the city of Star located? United States.,There is no country called Star. I finished,There is no country called Star,False
3898,3898,3898,The city of Cassano Irpino is in Italy.,1,Cassano Irpino,Italy,Italy,In which country is the city of Cassano Irpino located?,In which country is the city of Cassano Irpino located? Italy.,Italy. I finished,Italy,True
3899,3899,3899,The city of Torre de' Passeri is in Italy.,1,Torre de' Passeri,Italy,Italy,In which country is the city of Torre de' Passeri located?,In which country is the city of Torre de' Passeri located? Italy.,Italy. I finished,Italy,True
3900,3900,3900,The city of San Fedele Intelvi is in Italy.,1,San Fedele Intelvi,Italy,Italy,In which country is the city of San Fedele Intelvi located?,In which country is the city of San Fedele Intelvi located? Italy.,Italy. I finished,Italy,True
3901,3901,3901,The city of Biryusinsk is in Russian Federation.,1,Biryusinsk,Russian Federation,Russian Federation,In which country is the city of Biryusinsk located?,In which country is the city of Biryusinsk located? Russian Federation.,Russia. I finished,Russia,True
3902,3902,3902,The city of Yanaizu is in Japan.,1,Yanaizu,Japan,Japan,In which country is the city of Yanaizu located?,In which country is the city of Yanaizu located? Japan.,Japan. I finished,Japan,True
3903,3903,3903,The city of Rainbach im Muehlkreis is in Austria.,1,Rainbach im Muehlkreis,Austria,Austria,In which country is the city of Rainbach im Muehlkreis located?,In which country is the city of Rainbach im Muehlkreis located? Austria.,Austria. I finished,Austria,True
3904,3904,3904,The city of Gorodoviki is in Russian Federation.,1,Gorodoviki,Russian Federation,Russian Federation,In which country is the city of Gorodoviki located?,In which country is the city of Gorodoviki located? Russian Federation.,Russia. I finished,Russia,True
3905,3905,3905,The city of Maayong Tubig is in Philippines.,1,Maayong Tubig,Philippines,Philippines,In which country is the city of Maayong Tubig located?,In which country is the city of Maayong Tubig located? Philippines.,Philippines. I finished,Philippines,True
3906,3906,3906,The city of Kabansk is in Russian Federation.,1,Kabansk,Russian Federation,Russian Federation,In which country is the city of Kabansk located?,In which country is the city of Kabansk located? Russian Federation.,Russia. I finished,Russia,True
3907,3907,3907,The city of Tordelrabano is in Spain.,1,Tordelrabano,Spain,Spain,In which country is the city of Tordelrabano located?,In which country is the city of Tordelrabano located? Spain.,Spain. I finished,Spain,True
3908,3908,3908,The city of Tiszakeszi is in Hungary.,1,Tiszakeszi,Hungary,Hungary,In which country is the city of Tiszakeszi located?,In which country is the city of Tiszakeszi located? Hungary.,Hungary. I finished,Hungary,True
3909,3909,3909,The city of Pumenengo is in Italy.,1,Pumenengo,Italy,Italy,In which country is the city of Pumenengo located?,In which country is the city of Pumenengo located? Italy.,Italy. I finished,Italy,True
3910,3910,3910,The city of Khimar is in Yemen.,1,Khimar,Yemen,Yemen,In which country is the city of Khimar located?,In which country is the city of Khimar located? Yemen.,I don't know. I finished,I don't know,False
3911,3911,3911,The city of Librilla is in Spain.,1,Librilla,Spain,Spain,In which country is the city of Librilla located?,In which country is the city of Librilla located? Spain.,Spain. I finished,Spain,True
3912,3912,3912,The city of Store is in Slovenia.,1,Store,Slovenia,Slovenia,In which country is the city of Store located?,In which country is the city of Store located? Slovenia.,Denmark. I finished,Denmark,False
3913,3913,3913,The city of Banjup is in Australia.,1,Banjup,Australia,Australia,In which country is the city of Banjup located?,In which country is the city of Banjup located? Australia.,Australia. I finished,Australia,True
3914,3914,3914,The city of Buena Vista (Puxcatan) is in Mexico.,1,Buena Vista (Puxcatan),Mexico,Mexico,In which country is the city of Buena Vista (Puxcatan) located?,In which country is the city of Buena Vista (Puxcatan) located? Mexico.,Mexico. I finished,Mexico,True
3915,3915,3915,The city of Claiborne is in United States.,1,Claiborne,United States,United States,In which country is the city of Claiborne located?,In which country is the city of Claiborne located? United States.,United States. I finished,United States,True
3916,3916,3916,The city of Tsidje is in Comoros.,1,Tsidje,Comoros,Comoros,In which country is the city of Tsidje located?,In which country is the city of Tsidje located? Comoros.,I don't know. I finished,I don't know,False
3917,3917,3917,The city of Guxi is in China.,1,Guxi,China,China,In which country is the city of Guxi located?,In which country is the city of Guxi located? China.,China. I finished,China,True
3918,3918,3918,The city of Bonate Sotto is in Italy.,1,Bonate Sotto,Italy,Italy,In which country is the city of Bonate Sotto located?,In which country is the city of Bonate Sotto located? Italy.,Italy. I finished,Italy,True
3919,3919,3919,The city of Tulucesti is in Romania.,1,Tulucesti,Romania,Romania,In which country is the city of Tulucesti located?,In which country is the city of Tulucesti located? Romania.,Romania. I finished,Romania,True
3920,3920,3920,The city of Dopleu is in Côte d'Ivoire.,1,Dopleu,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Dopleu located?,In which country is the city of Dopleu located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
3921,3921,3921,The city of Supuru de Jos is in Romania.,1,Supuru de Jos,Romania,Romania,In which country is the city of Supuru de Jos located?,In which country is the city of Supuru de Jos located? Romania.,Romania. I finished,Romania,True
3922,3922,3922,The city of Poplaca is in Romania.,1,Poplaca,Romania,Romania,In which country is the city of Poplaca located?,In which country is the city of Poplaca located? Romania.,Poland. I finished,Poland,False
3923,3923,3923,The city of Bore is in Italy.,1,Bore,Italy,Italy,In which country is the city of Bore located?,In which country is the city of Bore located? Italy.,I don't know. I finished,I don't know,False
3924,3924,3924,The city of Malderen is in Belgium.,1,Malderen,Belgium,Belgium,In which country is the city of Malderen located?,In which country is the city of Malderen located? Belgium.,Belgium. I finished,Belgium,True
3925,3925,3925,The city of Lake Bluff is in United States.,1,Lake Bluff,United States,United States,In which country is the city of Lake Bluff located?,In which country is the city of Lake Bluff located? United States.,United States. I finished,United States,True
3926,3926,3926,The city of Dingcheng is in China.,1,Dingcheng,China,China,In which country is the city of Dingcheng located?,In which country is the city of Dingcheng located? China.,China. I finished,China,True
3927,3927,3927,The city of Ciuani is in Romania.,1,Ciuani,Romania,Romania,In which country is the city of Ciuani located?,In which country is the city of Ciuani located? Romania.,China. I finished,China,False
3928,3928,3928,The city of Schuetzen am Gebirge is in Austria.,1,Schuetzen am Gebirge,Austria,Austria,In which country is the city of Schuetzen am Gebirge located?,In which country is the city of Schuetzen am Gebirge located? Austria.,Austria. I finished,Austria,True
3929,3929,3929,The city of Ozalp is in Turkey.,1,Ozalp,Turkey,Turkey,In which country is the city of Ozalp located?,In which country is the city of Ozalp located? Turkey.,Turkey. I finished,Turkey,True
3930,3930,3930,The city of Long Ditton is in United Kingdom.,1,Long Ditton,United Kingdom,United Kingdom,In which country is the city of Long Ditton located?,In which country is the city of Long Ditton located? United Kingdom.,UK. I finished,UK,True
3931,3931,3931,The city of Churchdown is in United Kingdom.,1,Churchdown,United Kingdom,United Kingdom,In which country is the city of Churchdown located?,In which country is the city of Churchdown located? United Kingdom.,UK. I finished,UK,True
3932,3932,3932,The city of Oostdorp is in Netherlands.,1,Oostdorp,Netherlands,Netherlands,In which country is the city of Oostdorp located?,In which country is the city of Oostdorp located? Netherlands.,Netherlands. I finished,Netherlands,True
3933,3933,3933,The city of Makiwalo is in Philippines.,1,Makiwalo,Philippines,Philippines,In which country is the city of Makiwalo located?,In which country is the city of Makiwalo located? Philippines.,Philippines. I finished,Philippines,True
3934,3934,3934,The city of Esna is in Egypt.,1,Esna,Egypt,Egypt,In which country is the city of Esna located?,In which country is the city of Esna located? Egypt.,Egypt. I finished,Egypt,True
3935,3935,3935,The city of Adamowka is in Poland.,1,Adamowka,Poland,Poland,In which country is the city of Adamowka located?,In which country is the city of Adamowka located? Poland.,Russia. I finished,Russia,False
3936,3936,3936,The city of Kelasuri is in Georgia.,1,Kelasuri,Georgia,Georgia,In which country is the city of Kelasuri located?,In which country is the city of Kelasuri located? Georgia.,Georgia. I finished,Georgia,True
3937,3937,3937,The city of Albera Ligure is in Italy.,1,Albera Ligure,Italy,Italy,In which country is the city of Albera Ligure located?,In which country is the city of Albera Ligure located? Italy.,Italy. I finished,Italy,True
3938,3938,3938,The city of Maillezais is in France.,1,Maillezais,France,France,In which country is the city of Maillezais located?,In which country is the city of Maillezais located? France.,France. I finished,France,True
3939,3939,3939,The city of Fujinomiya is in Japan.,1,Fujinomiya,Japan,Japan,In which country is the city of Fujinomiya located?,In which country is the city of Fujinomiya located? Japan.,Japan. I finished,Japan,True
3940,3940,3940,The city of Kangding is in China.,1,Kangding,China,China,In which country is the city of Kangding located?,In which country is the city of Kangding located? China.,China. I finished,China,True
3941,3941,3941,The city of Frei Paulo is in Brazil.,1,Frei Paulo,Brazil,Brazil,In which country is the city of Frei Paulo located?,In which country is the city of Frei Paulo located? Brazil.,Brazil. I finished,Brazil,True
3942,3942,3942,The city of Zwingen is in Switzerland.,1,Zwingen,Switzerland,Switzerland,In which country is the city of Zwingen located?,In which country is the city of Zwingen located? Switzerland.,Switzerland. I finished,Switzerland,True
3943,3943,3943,The city of Mazouna is in Algeria.,1,Mazouna,Algeria,Algeria,In which country is the city of Mazouna located?,In which country is the city of Mazouna located? Algeria.,Algeria. I finished,Algeria,True
3944,3944,3944,The city of Santa Magdalena de Pulpis is in Spain.,1,Santa Magdalena de Pulpis,Spain,Spain,In which country is the city of Santa Magdalena de Pulpis located?,In which country is the city of Santa Magdalena de Pulpis located? Spain.,Spain. I finished,Spain,True
3945,3945,3945,The city of Le Cres is in France.,1,Le Cres,France,France,In which country is the city of Le Cres located?,In which country is the city of Le Cres located? France.,France. I finished,France,True
3946,3946,3946,The city of Welbourn is in New Zealand.,1,Welbourn,New Zealand,New Zealand,In which country is the city of Welbourn located?,In which country is the city of Welbourn located? New Zealand.,UK. I finished,UK,False
3947,3947,3947,The city of Acuitzio del Canje is in Mexico.,1,Acuitzio del Canje,Mexico,Mexico,In which country is the city of Acuitzio del Canje located?,In which country is the city of Acuitzio del Canje located? Mexico.,Mexico. I finished,Mexico,True
3948,3948,3948,The city of Aguilon is in Spain.,1,Aguilon,Spain,Spain,In which country is the city of Aguilon located?,In which country is the city of Aguilon located? Spain.,I don't know. I finished,I don't know,False
3949,3949,3949,The city of Claxton is in United States.,1,Claxton,United States,United States,In which country is the city of Claxton located?,In which country is the city of Claxton located? United States.,Australia. I finished,Australia,False
3950,3950,3950,The city of Ouled Djellal is in Algeria.,1,Ouled Djellal,Algeria,Algeria,In which country is the city of Ouled Djellal located?,In which country is the city of Ouled Djellal located? Algeria.,Algeria. I finished,Algeria,True
3951,3951,3951,The city of Zhuyi is in China.,1,Zhuyi,China,China,In which country is the city of Zhuyi located?,In which country is the city of Zhuyi located? China.,China. I finished,China,True
3952,3952,3952,The city of Uglegorskiy is in Russian Federation.,1,Uglegorskiy,Russian Federation,Russian Federation,In which country is the city of Uglegorskiy located?,In which country is the city of Uglegorskiy located? Russian Federation.,Russia. I finished,Russia,True
3953,3953,3953,The city of Salguero is in Mexico.,1,Salguero,Mexico,Mexico,In which country is the city of Salguero located?,In which country is the city of Salguero located? Mexico.,Argentina. I finished,Argentina,False
3954,3954,3954,The city of Krauchthal is in Switzerland.,1,Krauchthal,Switzerland,Switzerland,In which country is the city of Krauchthal located?,In which country is the city of Krauchthal located? Switzerland.,Switzerland. I finished,Switzerland,True
3955,3955,3955,The city of Pieve Fosciana is in Italy.,1,Pieve Fosciana,Italy,Italy,In which country is the city of Pieve Fosciana located?,In which country is the city of Pieve Fosciana located? Italy.,Italy. I finished,Italy,True
3956,3956,3956,The city of Surdila-Greci is in Romania.,1,Surdila-Greci,Romania,Romania,In which country is the city of Surdila-Greci located?,In which country is the city of Surdila-Greci located? Romania.,Romania. I finished,Romania,True
3957,3957,3957,The city of Tabalosos is in Peru.,1,Tabalosos,Peru,Peru,In which country is the city of Tabalosos located?,In which country is the city of Tabalosos located? Peru.,I don't know. I finished,I don't know,False
3958,3958,3958,The city of Apantla is in Mexico.,1,Apantla,Mexico,Mexico,In which country is the city of Apantla located?,In which country is the city of Apantla located? Mexico.,Mexico. I finished,Mexico,True
3959,3959,3959,The city of San Zenone al Po is in Italy.,1,San Zenone al Po,Italy,Italy,In which country is the city of San Zenone al Po located?,In which country is the city of San Zenone al Po located? Italy.,Italy. I finished,Italy,True
3960,3960,3960,The city of Cravanche is in France.,1,Cravanche,France,France,In which country is the city of Cravanche located?,In which country is the city of Cravanche located? France.,France. I finished,France,True
3961,3961,3961,The city of Fresen is in Austria.,1,Fresen,Austria,Austria,In which country is the city of Fresen located?,In which country is the city of Fresen located? Austria.,I don't know. I finished,I don't know,False
3962,3962,3962,The city of Xiaoxi is in China.,1,Xiaoxi,China,China,In which country is the city of Xiaoxi located?,In which country is the city of Xiaoxi located? China.,China. I finished,China,True
3963,3963,3963,The city of Marissa is in United States.,1,Marissa,United States,United States,In which country is the city of Marissa located?,In which country is the city of Marissa located? United States.,Italy. I finished,Italy,False
3964,3964,3964,The city of Moguer is in Spain.,1,Moguer,Spain,Spain,In which country is the city of Moguer located?,In which country is the city of Moguer located? Spain.,Spain. I finished,Spain,True
3965,3965,3965,The city of Akono is in Cameroon.,1,Akono,Cameroon,Cameroon,In which country is the city of Akono located?,In which country is the city of Akono located? Cameroon.,I don't know. I finished,I don't know,False
3966,3966,3966,The city of Zhelezinka is in Kazakhstan.,1,Zhelezinka,Kazakhstan,Kazakhstan,In which country is the city of Zhelezinka located?,In which country is the city of Zhelezinka located? Kazakhstan.,Ukraine. I finished,Ukraine,False
3967,3967,3967,The city of Clarkston Heights-Vineland is in United States.,1,Clarkston Heights-Vineland,United States,United States,In which country is the city of Clarkston Heights-Vineland located?,In which country is the city of Clarkston Heights-Vineland located? United States.,USA. I finished,USA,True
3968,3968,3968,The city of Cavetown is in United States.,1,Cavetown,United States,United States,In which country is the city of Cavetown located?,In which country is the city of Cavetown located? United States.,United Kingdom. I finished,United Kingdom,False
3969,3969,3969,The city of Tekamah is in United States.,1,Tekamah,United States,United States,In which country is the city of Tekamah located?,In which country is the city of Tekamah located? United States.,United States. I finished,United States,True
3970,3970,3970,The city of Makow Podhalanski is in Poland.,1,Makow Podhalanski,Poland,Poland,In which country is the city of Makow Podhalanski located?,In which country is the city of Makow Podhalanski located? Poland.,Poland. I finished,Poland,True
3971,3971,3971,The city of Santo Antonio de Posse is in Brazil.,1,Santo Antonio de Posse,Brazil,Brazil,In which country is the city of Santo Antonio de Posse located?,In which country is the city of Santo Antonio de Posse located? Brazil.,Brazil. I finished,Brazil,True
3972,3972,3972,The city of Gazzuolo is in Italy.,1,Gazzuolo,Italy,Italy,In which country is the city of Gazzuolo located?,In which country is the city of Gazzuolo located? Italy.,Italy. I finished,Italy,True
3973,3973,3973,The city of Youngwood is in United States.,1,Youngwood,United States,United States,In which country is the city of Youngwood located?,In which country is the city of Youngwood located? United States.,United States. I finished,United States,True
3974,3974,3974,The city of Vulcana-Pandele is in Romania.,1,Vulcana-Pandele,Romania,Romania,In which country is the city of Vulcana-Pandele located?,In which country is the city of Vulcana-Pandele located? Romania.,Romania. I finished,Romania,True
3975,3975,3975,The city of Brusy is in Poland.,1,Brusy,Poland,Poland,In which country is the city of Brusy located?,In which country is the city of Brusy located? Poland.,Belgium. I finished,Belgium,False
3976,3976,3976,The city of Benxi is in China.,1,Benxi,China,China,In which country is the city of Benxi located?,In which country is the city of Benxi located? China.,China. I finished,China,True
3977,3977,3977,The city of Castelnuovo di Conza is in Italy.,1,Castelnuovo di Conza,Italy,Italy,In which country is the city of Castelnuovo di Conza located?,In which country is the city of Castelnuovo di Conza located? Italy.,Italy. I finished,Italy,True
