,Unnamed: 0.1,Unnamed: 0,statement,label,city,country,correct_country,question,question_with_answer,answer,filtered_answer,is_correct
2554,2554,2554,The city of Lisakovsk is in Kazakhstan.,1,Lisakovsk,Kazakhstan,Kazakhstan,In which country is the city of Lisakovsk located?,In which country is the city of Lisakovsk located? Kazakhstan.,Kazakhstan. I finished,Kazakhstan,True
2555,2555,2555,The city of Bellbrook is in United States.,1,Bellbrook,United States,United States,In which country is the city of Bellbrook located?,In which country is the city of Bellbrook located? United States.,United States. I finished,United States,True
2556,2556,2556,The city of Bibbona is in Italy.,1,Bibbona,Italy,Italy,In which country is the city of Bibbona located?,In which country is the city of Bibbona located? Italy.,Italy. I finished,Italy,True
2557,2557,2557,The city of Yamarugley is in Ethiopia.,1,Yamarugley,Ethiopia,Ethiopia,In which country is the city of Yamarugley located?,In which country is the city of Yamarugley located? Ethiopia.,I don't know. I finished,I don't know,False
2558,2558,2558,The city of Celbridge is in Ireland.,1,Celbridge,Ireland,Ireland,In which country is the city of Celbridge located?,In which country is the city of Celbridge located? Ireland.,Ireland. I finished,Ireland,True
2559,2559,2559,The city of Galebre is in Côte d'Ivoire.,1,Galebre,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Galebre located?,In which country is the city of Galebre located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
2560,2560,2560,The city of Al Kharjah is in Egypt.,1,Al Kharjah,Egypt,Egypt,In which country is the city of Al Kharjah located?,In which country is the city of Al Kharjah located? Egypt.,United Arab Emirates. I finished,United Arab Emirates,False
2561,2561,2561,The city of Avare is in Brazil.,1,Avare,Brazil,Brazil,In which country is the city of Avare located?,In which country is the city of Avare located? Brazil.,India. I finished,India,False
2562,2562,2562,The city of Villars is in France.,1,Villars,France,France,In which country is the city of Villars located?,In which country is the city of Villars located? France.,Switzerland. I finished,Switzerland,False
2563,2563,2563,The city of Navas de San Juan is in Spain.,1,Navas de San Juan,Spain,Spain,In which country is the city of Navas de San Juan located?,In which country is the city of Navas de San Juan located? Spain.,Spain. I finished,Spain,True
2564,2564,2564,The city of Kilauea is in United States.,1,Kilauea,United States,United States,In which country is the city of Kilauea located?,In which country is the city of Kilauea located? United States.,United States. I finished,United States,True
2565,2565,2565,The city of Tingvoll is in Norway.,1,Tingvoll,Norway,Norway,In which country is the city of Tingvoll located?,In which country is the city of Tingvoll located? Norway.,Norway. I finished,Norway,True
2566,2566,2566,The city of Kunmadaras is in Hungary.,1,Kunmadaras,Hungary,Hungary,In which country is the city of Kunmadaras located?,In which country is the city of Kunmadaras located? Hungary.,Hungary. I finished,Hungary,True
2567,2567,2567,The city of Foungouesso is in Côte d'Ivoire.,1,Foungouesso,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Foungouesso located?,In which country is the city of Foungouesso located? Côte d'Ivoire.,Cameroon. I finished,Cameroon,False
2568,2568,2568,The city of Campamento Colquiri is in Bolivia.,1,Campamento Colquiri,Bolivia,Bolivia,In which country is the city of Campamento Colquiri located?,In which country is the city of Campamento Colquiri located? Bolivia.,Bolivia. I finished,Bolivia,True
2569,2569,2569,The city of Yverdon-les-Bains is in Switzerland.,1,Yverdon-les-Bains,Switzerland,Switzerland,In which country is the city of Yverdon-les-Bains located?,In which country is the city of Yverdon-les-Bains located? Switzerland.,Switzerland. I finished,Switzerland,True
2570,2570,2570,The city of Le Theil-de-Bretagne is in France.,1,Le Theil-de-Bretagne,France,France,In which country is the city of Le Theil-de-Bretagne located?,In which country is the city of Le Theil-de-Bretagne located? France.,France. I finished,France,True
2571,2571,2571,The city of Belfair is in United States.,1,Belfair,United States,United States,In which country is the city of Belfair located?,In which country is the city of Belfair located? United States.,USA. I finished,USA,True
2572,2572,2572,The city of Saint-Germain-en-Laye is in France.,1,Saint-Germain-en-Laye,France,France,In which country is the city of Saint-Germain-en-Laye located?,In which country is the city of Saint-Germain-en-Laye located? France.,France. I finished,France,True
2573,2573,2573,The city of Topas is in Spain.,1,Topas,Spain,Spain,In which country is the city of Topas located?,In which country is the city of Topas located? Spain.,There is no such city. I finished,There is no such city,False
2574,2574,2574,The city of Wildwood Crest is in United States.,1,Wildwood Crest,United States,United States,In which country is the city of Wildwood Crest located?,In which country is the city of Wildwood Crest located? United States.,United States. I finished,United States,True
2575,2575,2575,The city of Payyannur is in India.,1,Payyannur,India,India,In which country is the city of Payyannur located?,In which country is the city of Payyannur located? India.,India. I finished,India,True
2576,2576,2576,The city of Nikologory is in Russian Federation.,1,Nikologory,Russian Federation,Russian Federation,In which country is the city of Nikologory located?,In which country is the city of Nikologory located? Russian Federation.,Russia. I finished,Russia,True
2577,2577,2577,The city of Movila is in Romania.,1,Movila,Romania,Romania,In which country is the city of Movila located?,In which country is the city of Movila located? Romania.,Romania. I finished,Romania,True
2578,2578,2578,The city of Stary Plzenec is in Czech Republic.,1,Stary Plzenec,Czech Republic,Czech Republic,In which country is the city of Stary Plzenec located?,In which country is the city of Stary Plzenec located? Czech Republic.,Czech Republic. I finished,Czech Republic,True
2579,2579,2579,The city of Connolly is in Australia.,1,Connolly,Australia,Australia,In which country is the city of Connolly located?,In which country is the city of Connolly located? Australia.,Ireland. I finished,Ireland,False
2580,2580,2580,The city of Cartama is in Spain.,1,Cartama,Spain,Spain,In which country is the city of Cartama located?,In which country is the city of Cartama located? Spain.,Spain. I finished,Spain,True
2581,2581,2581,The city of Ceresara is in Italy.,1,Ceresara,Italy,Italy,In which country is the city of Ceresara located?,In which country is the city of Ceresara located? Italy.,Italy. I finished,Italy,True
2582,2582,2582,The city of Qiuji is in China.,1,Qiuji,China,China,In which country is the city of Qiuji located?,In which country is the city of Qiuji located? China.,China. I finished,China,True
2583,2583,2583,The city of Adela is in Philippines.,1,Adela,Philippines,Philippines,In which country is the city of Adela located?,In which country is the city of Adela located? Philippines.,There is no such city as Adela. I finished,There is no such city as Adela,False
2584,2584,2584,The city of Kiraz is in Turkey.,1,Kiraz,Turkey,Turkey,In which country is the city of Kiraz located?,In which country is the city of Kiraz located? Turkey.,Turkey. I finished,Turkey,True
2585,2585,2585,The city of Sajolad is in Hungary.,1,Sajolad,Hungary,Hungary,In which country is the city of Sajolad located?,In which country is the city of Sajolad located? Hungary.,I don't know. I finished,I don't know,False
2586,2586,2586,The city of Hurstville is in Australia.,1,Hurstville,Australia,Australia,In which country is the city of Hurstville located?,In which country is the city of Hurstville located? Australia.,Australia. I finished,Australia,True
2587,2587,2587,The city of Toumboho is in Côte d'Ivoire.,1,Toumboho,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Toumboho located?,In which country is the city of Toumboho located? Côte d'Ivoire.,Burkina Faso. I finished,Burkina Faso,False
2588,2588,2588,The city of Noordwijk-Binnen is in Netherlands.,1,Noordwijk-Binnen,Netherlands,Netherlands,In which country is the city of Noordwijk-Binnen located?,In which country is the city of Noordwijk-Binnen located? Netherlands.,Netherlands. I finished,Netherlands,True
2589,2589,2589,The city of Pizarrete is in Dominican Republic.,1,Pizarrete,Dominican Republic,Dominican Republic,In which country is the city of Pizarrete located?,In which country is the city of Pizarrete located? Dominican Republic.,Brazil. I finished,Brazil,False
2590,2590,2590,The city of Walkenried is in Germany.,1,Walkenried,Germany,Germany,In which country is the city of Walkenried located?,In which country is the city of Walkenried located? Germany.,Germany. I finished,Germany,True
2591,2591,2591,The city of Saint-Sulpice-de-Pommeray is in France.,1,Saint-Sulpice-de-Pommeray,France,France,In which country is the city of Saint-Sulpice-de-Pommeray located?,In which country is the city of Saint-Sulpice-de-Pommeray located? France.,France. I finished,France,True
2592,2592,2592,The city of Jinsha is in China.,1,Jinsha,China,China,In which country is the city of Jinsha located?,In which country is the city of Jinsha located? China.,China. I finished,China,True
2593,2593,2593,The city of Poggio Mirteto is in Italy.,1,Poggio Mirteto,Italy,Italy,In which country is the city of Poggio Mirteto located?,In which country is the city of Poggio Mirteto located? Italy.,Italy. I finished,Italy,True
2594,2594,2594,The city of Spooner is in United States.,1,Spooner,United States,United States,In which country is the city of Spooner located?,In which country is the city of Spooner located? United States.,USA. I finished,USA,True
2595,2595,2595,The city of Chernyshevka is in Russian Federation.,1,Chernyshevka,Russian Federation,Russian Federation,In which country is the city of Chernyshevka located?,In which country is the city of Chernyshevka located? Russian Federation.,Russia. I finished,Russia,True
2596,2596,2596,The city of Vrpolje is in Croatia.,1,Vrpolje,Croatia,Croatia,In which country is the city of Vrpolje located?,In which country is the city of Vrpolje located? Croatia.,Croatia. I finished,Croatia,True
2597,2597,2597,The city of Hayton is in United Kingdom.,1,Hayton,United Kingdom,United Kingdom,In which country is the city of Hayton located?,In which country is the city of Hayton located? United Kingdom.,UK. I finished,UK,True
2598,2598,2598,The city of Nono is in Argentina.,1,Nono,Argentina,Argentina,In which country is the city of Nono located?,In which country is the city of Nono located? Argentina.,I don't know. I finished,I don't know,False
2599,2599,2599,The city of Dhanera is in India.,1,Dhanera,India,India,In which country is the city of Dhanera located?,In which country is the city of Dhanera located? India.,India. I finished,India,True
2600,2600,2600,The city of Gampengrejo is in Indonesia.,1,Gampengrejo,Indonesia,Indonesia,In which country is the city of Gampengrejo located?,In which country is the city of Gampengrejo located? Indonesia.,Indonesia. I finished,Indonesia,True
2601,2601,2601,The city of San Pietro di Cadore is in Italy.,1,San Pietro di Cadore,Italy,Italy,In which country is the city of San Pietro di Cadore located?,In which country is the city of San Pietro di Cadore located? Italy.,Italy. I finished,Italy,True
2602,2602,2602,The city of Darnieulles is in France.,1,Darnieulles,France,France,In which country is the city of Darnieulles located?,In which country is the city of Darnieulles located? France.,France. I finished,France,True
2603,2603,2603,The city of Tintane is in Mauritania.,1,Tintane,Mauritania,Mauritania,In which country is the city of Tintane located?,In which country is the city of Tintane located? Mauritania.,I don't know. I finished,I don't know,False
2604,2604,2604,The city of Trail Creek is in United States.,1,Trail Creek,United States,United States,In which country is the city of Trail Creek located?,In which country is the city of Trail Creek located? United States.,United States. I finished,United States,True
2605,2605,2605,The city of Bayan Hot is in China.,1,Bayan Hot,China,China,In which country is the city of Bayan Hot located?,In which country is the city of Bayan Hot located? China.,Mongolia. I finished,Mongolia,False
2606,2606,2606,The city of Salfit is in West Bank and Gaza Strip.,1,Salfit,West Bank and Gaza Strip,West Bank and Gaza Strip,In which country is the city of Salfit located?,In which country is the city of Salfit located? West Bank and Gaza Strip.,Palestine. I finished,Palestine,True
2607,2607,2607,The city of Magdalena Cuayucatepec is in Mexico.,1,Magdalena Cuayucatepec,Mexico,Mexico,In which country is the city of Magdalena Cuayucatepec located?,In which country is the city of Magdalena Cuayucatepec located? Mexico.,Mexico. I finished,Mexico,True
2608,2608,2608,The city of Sarulesti-Gara is in Romania.,1,Sarulesti-Gara,Romania,Romania,In which country is the city of Sarulesti-Gara located?,In which country is the city of Sarulesti-Gara located? Romania.,Romania. I finished,Romania,True
2609,2609,2609,The city of Santiago de Calatrava is in Spain.,1,Santiago de Calatrava,Spain,Spain,In which country is the city of Santiago de Calatrava located?,In which country is the city of Santiago de Calatrava located? Spain.,Spain. I finished,Spain,True
2610,2610,2610,The city of Kettleman City is in United States.,1,Kettleman City,United States,United States,In which country is the city of Kettleman City located?,In which country is the city of Kettleman City located? United States.,United States. I finished,United States,True
2611,2611,2611,The city of Morales de Toro is in Spain.,1,Morales de Toro,Spain,Spain,In which country is the city of Morales de Toro located?,In which country is the city of Morales de Toro located? Spain.,Spain. I finished,Spain,True
2612,2612,2612,The city of Paldau is in Austria.,1,Paldau,Austria,Austria,In which country is the city of Paldau located?,In which country is the city of Paldau located? Austria.,Austria. I finished,Austria,True
2613,2613,2613,The city of Kingskerswell is in United Kingdom.,1,Kingskerswell,United Kingdom,United Kingdom,In which country is the city of Kingskerswell located?,In which country is the city of Kingskerswell located? United Kingdom.,UK. I finished,UK,True
2614,2614,2614,The city of Bischofshofen is in Austria.,1,Bischofshofen,Austria,Austria,In which country is the city of Bischofshofen located?,In which country is the city of Bischofshofen located? Austria.,Austria. I finished,Austria,True
2615,2615,2615,The city of Putnam Lake is in United States.,1,Putnam Lake,United States,United States,In which country is the city of Putnam Lake located?,In which country is the city of Putnam Lake located? United States.,United States. I finished,United States,True
2616,2616,2616,The city of Tel Aviv is in Israel.,1,Tel Aviv,Israel,Israel,In which country is the city of Tel Aviv located?,In which country is the city of Tel Aviv located? Israel.,Israel. I finished,Israel,True
2617,2617,2617,The city of Senigallia is in Italy.,1,Senigallia,Italy,Italy,In which country is the city of Senigallia located?,In which country is the city of Senigallia located? Italy.,Italy. I finished,Italy,True
2618,2618,2618,The city of Chateau-Guibert is in France.,1,Chateau-Guibert,France,France,In which country is the city of Chateau-Guibert located?,In which country is the city of Chateau-Guibert located? France.,France. I finished,France,True
2619,2619,2619,The city of Lint is in Belgium.,1,Lint,Belgium,Belgium,In which country is the city of Lint located?,In which country is the city of Lint located? Belgium.,Belgium. I finished,Belgium,True
2620,2620,2620,The city of Brains is in France.,1,Brains,France,France,In which country is the city of Brains located?,In which country is the city of Brains located? France.,UK. I finished,UK,False
2621,2621,2621,The city of Radzyn Podlaski is in Poland.,1,Radzyn Podlaski,Poland,Poland,In which country is the city of Radzyn Podlaski located?,In which country is the city of Radzyn Podlaski located? Poland.,Poland. I finished,Poland,True
2622,2622,2622,The city of Cassilandia is in Brazil.,1,Cassilandia,Brazil,Brazil,In which country is the city of Cassilandia located?,In which country is the city of Cassilandia located? Brazil.,There is no such country. I finished,There is no such country,False
2623,2623,2623,The city of Ath is in Belgium.,1,Ath,Belgium,Belgium,In which country is the city of Ath located?,In which country is the city of Ath located? Belgium.,Belgium. I finished,Belgium,True
2624,2624,2624,The city of Lake Michigan Beach is in United States.,1,Lake Michigan Beach,United States,United States,In which country is the city of Lake Michigan Beach located?,In which country is the city of Lake Michigan Beach located? United States.,United States. I finished,United States,True
2625,2625,2625,The city of Tsevie is in Togo.,1,Tsevie,Togo,Togo,In which country is the city of Tsevie located?,In which country is the city of Tsevie located? Togo.,Togo. I finished,Togo,True
2626,2626,2626,The city of Nikisiani is in Greece.,1,Nikisiani,Greece,Greece,In which country is the city of Nikisiani located?,In which country is the city of Nikisiani located? Greece.,Greece. I finished,Greece,True
2627,2627,2627,The city of Tangke is in Philippines.,1,Tangke,Philippines,Philippines,In which country is the city of Tangke located?,In which country is the city of Tangke located? Philippines.,China. I finished,China,False
2628,2628,2628,The city of Ramnicu Valcea is in Romania.,1,Ramnicu Valcea,Romania,Romania,In which country is the city of Ramnicu Valcea located?,In which country is the city of Ramnicu Valcea located? Romania.,Romania. I finished,Romania,True
2629,2629,2629,The city of Palanques is in Spain.,1,Palanques,Spain,Spain,In which country is the city of Palanques located?,In which country is the city of Palanques located? Spain.,Spain. I finished,Spain,True
2630,2630,2630,The city of Lorengau is in Papua New Guinea.,1,Lorengau,Papua New Guinea,Papua New Guinea,In which country is the city of Lorengau located?,In which country is the city of Lorengau located? Papua New Guinea.,Papua New Guinea. I finished,Papua New Guinea,True
2631,2631,2631,The city of Kodra is in Ukraine.,1,Kodra,Ukraine,Ukraine,In which country is the city of Kodra located?,In which country is the city of Kodra located? Ukraine.,"None, Kodra is not a city. I finished","None, Kodra is not a city",False
2632,2632,2632,The city of Ubinskoye is in Russian Federation.,1,Ubinskoye,Russian Federation,Russian Federation,In which country is the city of Ubinskoye located?,In which country is the city of Ubinskoye located? Russian Federation.,Russia. I finished,Russia,True
2633,2633,2633,The city of Windlesham is in United Kingdom.,1,Windlesham,United Kingdom,United Kingdom,In which country is the city of Windlesham located?,In which country is the city of Windlesham located? United Kingdom.,UK. I finished,UK,True
2634,2634,2634,The city of Trigg is in Australia.,1,Trigg,Australia,Australia,In which country is the city of Trigg located?,In which country is the city of Trigg located? Australia.,Australia. I finished,Australia,True
2635,2635,2635,The city of Anna Bay is in Australia.,1,Anna Bay,Australia,Australia,In which country is the city of Anna Bay located?,In which country is the city of Anna Bay located? Australia.,Australia. I finished,Australia,True
2636,2636,2636,The city of Knebworth is in United Kingdom.,1,Knebworth,United Kingdom,United Kingdom,In which country is the city of Knebworth located?,In which country is the city of Knebworth located? United Kingdom.,UK. I finished,UK,True
2637,2637,2637,The city of Cornier is in France.,1,Cornier,France,France,In which country is the city of Cornier located?,In which country is the city of Cornier located? France.,France. I finished,France,True
2638,2638,2638,The city of Olyka is in Ukraine.,1,Olyka,Ukraine,Ukraine,In which country is the city of Olyka located?,In which country is the city of Olyka located? Ukraine.,Ukraine. I finished,Ukraine,True
2639,2639,2639,The city of La Ventosa is in Mexico.,1,La Ventosa,Mexico,Mexico,In which country is the city of La Ventosa located?,In which country is the city of La Ventosa located? Mexico.,Mexico. I finished,Mexico,True
2640,2640,2640,The city of Thonon-les-Bains is in France.,1,Thonon-les-Bains,France,France,In which country is the city of Thonon-les-Bains located?,In which country is the city of Thonon-les-Bains located? France.,France. I finished,France,True
2641,2641,2641,The city of Galanta is in Slovakia.,1,Galanta,Slovakia,Slovakia,In which country is the city of Galanta located?,In which country is the city of Galanta located? Slovakia.,Slovakia. I finished,Slovakia,True
2642,2642,2642,The city of Ovoshchi is in Russian Federation.,1,Ovoshchi,Russian Federation,Russian Federation,In which country is the city of Ovoshchi located?,In which country is the city of Ovoshchi located? Russian Federation.,Russia. I finished,Russia,True
2643,2643,2643,The city of Przywidz is in Poland.,1,Przywidz,Poland,Poland,In which country is the city of Przywidz located?,In which country is the city of Przywidz located? Poland.,Poland. I finished,Poland,True
2644,2644,2644,The city of Areado is in Brazil.,1,Areado,Brazil,Brazil,In which country is the city of Areado located?,In which country is the city of Areado located? Brazil.,Brazil. I finished,Brazil,True
2645,2645,2645,The city of Osio Sopra is in Italy.,1,Osio Sopra,Italy,Italy,In which country is the city of Osio Sopra located?,In which country is the city of Osio Sopra located? Italy.,Italy. I finished,Italy,True
2646,2646,2646,The city of Baambrugge is in Netherlands.,1,Baambrugge,Netherlands,Netherlands,In which country is the city of Baambrugge located?,In which country is the city of Baambrugge located? Netherlands.,Netherlands. I finished,Netherlands,True
2647,2647,2647,The city of Pedavena is in Italy.,1,Pedavena,Italy,Italy,In which country is the city of Pedavena located?,In which country is the city of Pedavena located? Italy.,Italy. I finished,Italy,True
2648,2648,2648,The city of Oimbra is in Spain.,1,Oimbra,Spain,Spain,In which country is the city of Oimbra located?,In which country is the city of Oimbra located? Spain.,Portugal. I finished,Portugal,False
2649,2649,2649,The city of Pantrokin is in Côte d'Ivoire.,1,Pantrokin,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Pantrokin located?,In which country is the city of Pantrokin located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
2650,2650,2650,The city of Valhalla is in United States.,1,Valhalla,United States,United States,In which country is the city of Valhalla located?,In which country is the city of Valhalla located? United States.,Denmark. I finished,Denmark,False
2651,2651,2651,The city of El Caney is in Cuba.,1,El Caney,Cuba,Cuba,In which country is the city of El Caney located?,In which country is the city of El Caney located? Cuba.,Cuba. I finished,Cuba,True
2652,2652,2652,The city of Sant'Eufemia d'Aspromonte is in Italy.,1,Sant'Eufemia d'Aspromonte,Italy,Italy,In which country is the city of Sant'Eufemia d'Aspromonte located?,In which country is the city of Sant'Eufemia d'Aspromonte located? Italy.,Italy. I finished,Italy,True
2653,2653,2653,The city of Jurbise is in Belgium.,1,Jurbise,Belgium,Belgium,In which country is the city of Jurbise located?,In which country is the city of Jurbise located? Belgium.,Belgium. I finished,Belgium,True
2654,2654,2654,The city of Entrange is in France.,1,Entrange,France,France,In which country is the city of Entrange located?,In which country is the city of Entrange located? France.,France. I finished,France,True
2655,2655,2655,The city of Glorie is in Italy.,1,Glorie,Italy,Italy,In which country is the city of Glorie located?,In which country is the city of Glorie located? Italy.,There is no such city. I finished,There is no such city,False
2656,2656,2656,The city of Holmes Chapel is in United Kingdom.,1,Holmes Chapel,United Kingdom,United Kingdom,In which country is the city of Holmes Chapel located?,In which country is the city of Holmes Chapel located? United Kingdom.,UK. I finished,UK,True
2657,2657,2657,The city of Narrabundah is in Australia.,1,Narrabundah,Australia,Australia,In which country is the city of Narrabundah located?,In which country is the city of Narrabundah located? Australia.,Australia. I finished,Australia,True
2658,2658,2658,The city of Ingoldmells is in United Kingdom.,1,Ingoldmells,United Kingdom,United Kingdom,In which country is the city of Ingoldmells located?,In which country is the city of Ingoldmells located? United Kingdom.,UK. I finished,UK,True
2659,2659,2659,The city of Fergana is in Uzbekistan.,1,Fergana,Uzbekistan,Uzbekistan,In which country is the city of Fergana located?,In which country is the city of Fergana located? Uzbekistan.,Uzbekistan. I finished,Uzbekistan,True
2660,2660,2660,The city of Pfaffenhofen an der Ilm is in Germany.,1,Pfaffenhofen an der Ilm,Germany,Germany,In which country is the city of Pfaffenhofen an der Ilm located?,In which country is the city of Pfaffenhofen an der Ilm located? Germany.,Germany. I finished,Germany,True
2661,2661,2661,The city of El Maluco is in Mexico.,1,El Maluco,Mexico,Mexico,In which country is the city of El Maluco located?,In which country is the city of El Maluco located? Mexico.,Brazil. I finished,Brazil,False
2662,2662,2662,The city of Tuni is in India.,1,Tuni,India,India,In which country is the city of Tuni located?,In which country is the city of Tuni located? India.,India. I finished,India,True
2663,2663,2663,The city of Soumagne is in Belgium.,1,Soumagne,Belgium,Belgium,In which country is the city of Soumagne located?,In which country is the city of Soumagne located? Belgium.,Belgium. I finished,Belgium,True
2664,2664,2664,The city of Gbemazo is in Côte d'Ivoire.,1,Gbemazo,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Gbemazo located?,In which country is the city of Gbemazo located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
2665,2665,2665,The city of Verkh-Suetka is in Russian Federation.,1,Verkh-Suetka,Russian Federation,Russian Federation,In which country is the city of Verkh-Suetka located?,In which country is the city of Verkh-Suetka located? Russian Federation.,Russia. I finished,Russia,True
2666,2666,2666,The city of Valdeverdeja is in Spain.,1,Valdeverdeja,Spain,Spain,In which country is the city of Valdeverdeja located?,In which country is the city of Valdeverdeja located? Spain.,Spain. I finished,Spain,True
2667,2667,2667,The city of Memmingerberg is in Germany.,1,Memmingerberg,Germany,Germany,In which country is the city of Memmingerberg located?,In which country is the city of Memmingerberg located? Germany.,Germany. I finished,Germany,True
2668,2668,2668,The city of Southwest Greensburg is in United States.,1,Southwest Greensburg,United States,United States,In which country is the city of Southwest Greensburg located?,In which country is the city of Southwest Greensburg located? United States.,United States. I finished,United States,True
2669,2669,2669,The city of Malocloc is in Philippines.,1,Malocloc,Philippines,Philippines,In which country is the city of Malocloc located?,In which country is the city of Malocloc located? Philippines.,I don't know. I finished,I don't know,False
2670,2670,2670,The city of Hell's Kitchen is in United States.,1,Hell's Kitchen,United States,United States,In which country is the city of Hell's Kitchen located?,In which country is the city of Hell's Kitchen located? United States.,United States. I finished,United States,True
2671,2671,2671,The city of Opawa is in New Zealand.,1,Opawa,New Zealand,New Zealand,In which country is the city of Opawa located?,In which country is the city of Opawa located? New Zealand.,New Zealand. I finished,New Zealand,True
2672,2672,2672,The city of Tha Muang is in Thailand.,1,Tha Muang,Thailand,Thailand,In which country is the city of Tha Muang located?,In which country is the city of Tha Muang located? Thailand.,Thailand. I finished,Thailand,True
2673,2673,2673,The city of Belogorskiy is in Kazakhstan.,1,Belogorskiy,Kazakhstan,Kazakhstan,In which country is the city of Belogorskiy located?,In which country is the city of Belogorskiy located? Kazakhstan.,Russia. I finished,Russia,False
2674,2674,2674,The city of Polesovice is in Czech Republic.,1,Polesovice,Czech Republic,Czech Republic,In which country is the city of Polesovice located?,In which country is the city of Polesovice located? Czech Republic.,Czech Republic. I finished,Czech Republic,True
2675,2675,2675,The city of Amagoru is in Kenya.,1,Amagoru,Kenya,Kenya,In which country is the city of Amagoru located?,In which country is the city of Amagoru located? Kenya.,I don't know. I finished,I don't know,False
2676,2676,2676,The city of Weiser is in United States.,1,Weiser,United States,United States,In which country is the city of Weiser located?,In which country is the city of Weiser located? United States.,USA. I finished,USA,True
2677,2677,2677,The city of Benizalon is in Spain.,1,Benizalon,Spain,Spain,In which country is the city of Benizalon located?,In which country is the city of Benizalon located? Spain.,I don't know. I finished,I don't know,False
2678,2678,2678,The city of Monticchio is in Italy.,1,Monticchio,Italy,Italy,In which country is the city of Monticchio located?,In which country is the city of Monticchio located? Italy.,Italy. I finished,Italy,True
2679,2679,2679,The city of West Longview is in United States.,1,West Longview,United States,United States,In which country is the city of West Longview located?,In which country is the city of West Longview located? United States.,United States. I finished,United States,True
2680,2680,2680,The city of Union Santena is in Panama.,1,Union Santena,Panama,Panama,In which country is the city of Union Santena located?,In which country is the city of Union Santena located? Panama.,Italy. I finished,Italy,False
2681,2681,2681,The city of Karsiyaka is in Turkey.,1,Karsiyaka,Turkey,Turkey,In which country is the city of Karsiyaka located?,In which country is the city of Karsiyaka located? Turkey.,Turkey. I finished,Turkey,True
2682,2682,2682,The city of Santa Cruz do Rio Pardo is in Brazil.,1,Santa Cruz do Rio Pardo,Brazil,Brazil,In which country is the city of Santa Cruz do Rio Pardo located?,In which country is the city of Santa Cruz do Rio Pardo located? Brazil.,Brazil. I finished,Brazil,True
2683,2683,2683,The city of Beaucaire is in France.,1,Beaucaire,France,France,In which country is the city of Beaucaire located?,In which country is the city of Beaucaire located? France.,France. I finished,France,True
2684,2684,2684,The city of Cendejas de la Torre is in Spain.,1,Cendejas de la Torre,Spain,Spain,In which country is the city of Cendejas de la Torre located?,In which country is the city of Cendejas de la Torre located? Spain.,Mexico. I finished,Mexico,False
2685,2685,2685,The city of Kornik is in Poland.,1,Kornik,Poland,Poland,In which country is the city of Kornik located?,In which country is the city of Kornik located? Poland.,Poland. I finished,Poland,True
2686,2686,2686,The city of Taradell is in Spain.,1,Taradell,Spain,Spain,In which country is the city of Taradell located?,In which country is the city of Taradell located? Spain.,Spain. I finished,Spain,True
2687,2687,2687,The city of Lodeynoye Pole is in Russian Federation.,1,Lodeynoye Pole,Russian Federation,Russian Federation,In which country is the city of Lodeynoye Pole located?,In which country is the city of Lodeynoye Pole located? Russian Federation.,Russia. I finished,Russia,True
2688,2688,2688,The city of Sollebrunn is in Sweden.,1,Sollebrunn,Sweden,Sweden,In which country is the city of Sollebrunn located?,In which country is the city of Sollebrunn located? Sweden.,Switzerland. I finished,Switzerland,False
2689,2689,2689,The city of Jounieh is in Lebanon.,1,Jounieh,Lebanon,Lebanon,In which country is the city of Jounieh located?,In which country is the city of Jounieh located? Lebanon.,Lebanon. I finished,Lebanon,True
2690,2690,2690,The city of Saldenburg is in Germany.,1,Saldenburg,Germany,Germany,In which country is the city of Saldenburg located?,In which country is the city of Saldenburg located? Germany.,Austria. I finished,Austria,False
2691,2691,2691,The city of As Samawah is in Iraq.,1,As Samawah,Iraq,Iraq,In which country is the city of As Samawah located?,In which country is the city of As Samawah located? Iraq.,Iraq. I finished,Iraq,True
2692,2692,2692,The city of Vagonoremont is in Russian Federation.,1,Vagonoremont,Russian Federation,Russian Federation,In which country is the city of Vagonoremont located?,In which country is the city of Vagonoremont located? Russian Federation.,Russia. I finished,Russia,True
2693,2693,2693,The city of Jastrebarsko is in Croatia.,1,Jastrebarsko,Croatia,Croatia,In which country is the city of Jastrebarsko located?,In which country is the city of Jastrebarsko located? Croatia.,Croatia. I finished,Croatia,True
2694,2694,2694,The city of Elversele is in Belgium.,1,Elversele,Belgium,Belgium,In which country is the city of Elversele located?,In which country is the city of Elversele located? Belgium.,Belgium. I finished,Belgium,True
2695,2695,2695,The city of Uskup is in Turkey.,1,Uskup,Turkey,Turkey,In which country is the city of Uskup located?,In which country is the city of Uskup located? Turkey.,Macedonia. I finished,Macedonia,False
2696,2696,2696,The city of Tobadill is in Austria.,1,Tobadill,Austria,Austria,In which country is the city of Tobadill located?,In which country is the city of Tobadill located? Austria.,Austria. I finished,Austria,True
