model_id,dataset_id,prompt_id,subset_id,input_type,layer,fold,direction_optimal_cut,direction_optimal_train_set_cut,direction_test_roc_auc,direction_accuracy_score,direction_f1_score,direction_precision_score,direction_recall_score,logistic_regression_optimal_cut,logistic_regression_optimal_train_set_cut,logistic_regression_test_roc_auc,logistic_regression_accuracy_score,logistic_regression_f1_score,logistic_regression_precision_score,logistic_regression_recall_score
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,8,3,0.06273495405912399,0.06273495405912399,0.8264462809917356,0.7272727272727273,0.6538461538461539,0.8947368421052632,0.5151515151515151,0.5,0.48032526810993437,0.7006427915518824,0.5909090909090909,0.5846153846153846,0.59375,0.5757575757575758
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,8,4,0.16655859351158142,0.16655859351158142,0.763125,0.725,0.6333333333333333,0.95,0.475,0.5,0.45464709536031733,0.7225000000000001,0.6625,0.6493506493506493,0.6756756756756757,0.625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,9,0,0.4753536880016327,0.4753536880016327,0.7053571428571428,0.6785714285714286,0.5909090909090909,0.8125,0.4642857142857143,0.5,0.5422476747257232,0.735969387755102,0.6785714285714286,0.6896551724137931,0.6666666666666666,0.7142857142857143
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,9,1,0.4020816683769226,0.4020816683769226,0.7188581314878892,0.6176470588235294,0.4583333333333333,0.7857142857142857,0.3235294117647059,0.5,0.4170373457875798,0.7318339100346021,0.6029411764705882,0.5714285714285714,0.6206896551724138,0.5294117647058824
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,9,2,0.14340408146381378,0.14340408146381378,0.7734375,0.703125,0.6122448979591837,0.8823529411764706,0.46875,0.5,0.5055959559803587,0.6005859375,0.59375,0.59375,0.59375,0.59375
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,9,3,0.31490349769592285,0.31490349769592285,0.8319559228650139,0.7272727272727273,0.64,0.9411764705882353,0.48484848484848486,0.5,0.42800322458249523,0.7153351698806244,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,9,4,0.23517392575740814,0.23517392575740814,0.7400000000000002,0.7625,0.6984126984126984,0.9565217391304348,0.55,0.5,0.4541067565784227,0.7425,0.6625,0.6582278481012658,0.6666666666666666,0.65
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,10,0,0.7533468008041382,0.7533468008041382,0.7130102040816326,0.7142857142857143,0.6190476190476191,0.9285714285714286,0.4642857142857143,0.5,0.49115954117867355,0.7487244897959183,0.6964285714285714,0.711864406779661,0.6774193548387096,0.75
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,10,1,0.2554585337638855,0.2554585337638855,0.7136678200692042,0.6764705882352942,0.6071428571428571,0.7727272727272727,0.5,0.5,0.4774443461924269,0.6946366782006921,0.5882352941176471,0.5483870967741935,0.6071428571428571,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,10,2,0.28480589389801025,0.28480589389801025,0.802734375,0.6875,0.5833333333333334,0.875,0.4375,0.5,0.4678860442619596,0.6162109375,0.5625,0.5757575757575758,0.5588235294117647,0.59375
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,10,3,0.17066848278045654,0.17066848278045654,0.8347107438016529,0.7121212121212122,0.6545454545454545,0.8181818181818182,0.5454545454545454,0.5,0.45450347905511546,0.7447199265381084,0.7121212121212122,0.7076923076923077,0.71875,0.696969696969697
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,10,4,0.35276690125465393,0.35276690125465393,0.745,0.7625,0.6984126984126984,0.9565217391304348,0.55,0.5,0.5324203750399245,0.7425,0.6625,0.6493506493506493,0.6756756756756757,0.625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,11,0,0.37444210052490234,0.37444210052490234,0.7053571428571429,0.6607142857142857,0.5777777777777777,0.7647058823529411,0.4642857142857143,0.5,0.5558649475373922,0.7576530612244897,0.6607142857142857,0.6885245901639344,0.6363636363636364,0.75
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,11,1,0.26636672019958496,0.26636672019958496,0.7188581314878894,0.6764705882352942,0.6071428571428571,0.7727272727272727,0.5,0.5,0.4544324525593529,0.6963667820069204,0.6029411764705882,0.5573770491803278,0.6296296296296297,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,11,2,0.24478460848331451,0.24478460848331451,0.814453125,0.6875,0.5833333333333334,0.875,0.4375,0.5,0.481024352079445,0.59765625,0.59375,0.59375,0.59375,0.59375
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,11,3,0.18848733603954315,0.18848733603954315,0.8255280073461891,0.7121212121212122,0.6545454545454545,0.8181818181818182,0.5454545454545454,0.5,0.4322816414589968,0.7208448117539027,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,11,4,0.32344669103622437,0.32344669103622437,0.76375,0.7625,0.6984126984126984,0.9565217391304348,0.55,0.5,0.5426951759026201,0.701875,0.6875,0.6666666666666666,0.7142857142857143,0.625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,12,0,0.4003947079181671,0.4003947079181671,0.711734693877551,0.6607142857142857,0.5777777777777777,0.7647058823529411,0.4642857142857143,0.5,0.5725184544633665,0.7653061224489796,0.6785714285714286,0.7096774193548387,0.6470588235294118,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,12,1,-0.4947059154510498,-0.4947059154510498,0.7292387543252595,0.6617647058823529,0.6461538461538462,0.6774193548387096,0.6176470588235294,0.5,0.38974245471572333,0.7257785467128027,0.6323529411764706,0.6031746031746031,0.6551724137931034,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,12,2,0.251173734664917,0.251173734664917,0.8076171875,0.6875,0.5833333333333334,0.875,0.4375,0.5,0.487727252301954,0.609375,0.578125,0.5846153846153846,0.5757575757575758,0.59375
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,12,3,-0.34325969219207764,-0.34325969219207764,0.8145087235996327,0.7424242424242424,0.7301587301587301,0.7666666666666667,0.696969696969697,0.5,0.46249202294851927,0.7254361799816345,0.6363636363636364,0.6470588235294118,0.6285714285714286,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,12,4,-0.4809340238571167,-0.4809340238571167,0.7668750000000001,0.7125,0.7088607594936709,0.717948717948718,0.7,0.5,0.42300678436081735,0.7256250000000001,0.6625,0.64,0.6857142857142857,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,0,-0.5127391815185547,-0.5127391815185547,0.75,0.6964285714285714,0.6909090909090909,0.7037037037037037,0.6785714285714286,0.5,0.4959944563377225,0.7729591836734694,0.6785714285714286,0.7,0.65625,0.75
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,1,-0.25336483120918274,-0.25336483120918274,0.7508650519031141,0.7352941176470589,0.7,0.8076923076923077,0.6176470588235294,0.5,0.3986474422328587,0.7240484429065743,0.6323529411764706,0.6031746031746031,0.6551724137931034,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,2,-0.1835070252418518,-0.1835070252418518,0.755859375,0.734375,0.6792452830188679,0.8571428571428571,0.5625,0.5,0.44228636046183356,0.5810546875,0.5625,0.5483870967741935,0.5666666666666667,0.53125
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,3,-0.40112194418907166,-0.40112194418907166,0.7355371900826447,0.7272727272727273,0.6896551724137931,0.8,0.6060606060606061,0.5,0.4844081812210685,0.7483930211202938,0.6363636363636364,0.6470588235294118,0.6285714285714286,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,13,4,-0.1865476816892624,-0.1865476816892624,0.79,0.8,0.7575757575757576,0.9615384615384616,0.625,0.5,0.578590538363201,0.7050000000000001,0.6625,0.6582278481012658,0.6666666666666666,0.65
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,0,-0.44389671087265015,-0.44389671087265015,0.7602040816326531,0.7321428571428571,0.7272727272727273,0.7407407407407407,0.7142857142857143,0.5,0.5407216633468461,0.7755102040816325,0.7321428571428571,0.7457627118644068,0.7096774193548387,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,1,-0.8934341073036194,-0.8934341073036194,0.7560553633217993,0.6764705882352942,0.6857142857142857,0.6666666666666666,0.7058823529411765,0.5,0.6045051935018267,0.7067474048442907,0.6176470588235294,0.6060606060606061,0.625,0.5882352941176471
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,2,-0.8117930293083191,-0.8117930293083191,0.7763671875,0.703125,0.6984126984126984,0.7096774193548387,0.6875,0.5,0.46836296319653964,0.564453125,0.53125,0.5588235294117647,0.5277777777777778,0.59375
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,3,-0.9293912649154663,-0.9293912649154663,0.7842056932966025,0.7121212121212122,0.7076923076923077,0.71875,0.696969696969697,0.5,0.5178149038508449,0.7428833792470155,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,14,4,-0.8323818445205688,-0.8323818445205688,0.7937500000000001,0.75,0.7368421052631579,0.7777777777777778,0.7,0.5,0.513260215652774,0.7025,0.625,0.6153846153846154,0.631578947368421,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,0,-0.821972131729126,-0.821972131729126,0.7576530612244898,0.6964285714285714,0.711864406779661,0.6774193548387096,0.75,0.5,0.5019172412727508,0.7563775510204082,0.7142857142857143,0.7333333333333333,0.6875,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,1,-0.14906665682792664,-0.14906665682792664,0.7508650519031141,0.7205882352941176,0.6779661016949152,0.8,0.5882352941176471,0.5,0.3581915541427665,0.722318339100346,0.6470588235294118,0.625,0.6666666666666666,0.5882352941176471
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,2,-0.2595628499984741,-0.2595628499984741,0.775390625,0.765625,0.7272727272727273,0.8695652173913043,0.625,0.5,0.5371697436289266,0.5693359375,0.5625,0.5757575757575758,0.5588235294117647,0.59375
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,3,-0.9665878415107727,-0.9665878415107727,0.7897153351698807,0.696969696969697,0.696969696969697,0.696969696969697,0.696969696969697,0.5,0.5115002860074882,0.7456382001836547,0.696969696969697,0.6875,0.7096774193548387,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,15,4,-0.7443884015083313,-0.7443884015083313,0.794375,0.775,0.7567567567567568,0.8235294117647058,0.7,0.5,0.5050542553752085,0.7006249999999999,0.675,0.6486486486486487,0.7058823529411765,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,0,-0.784641444683075,-0.784641444683075,0.75,0.6964285714285714,0.6909090909090909,0.7037037037037037,0.6785714285714286,0.5,0.4800734376310142,0.7640306122448979,0.7142857142857143,0.7333333333333333,0.6875,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,1,-0.6695563793182373,-0.6695563793182373,0.7560553633217993,0.6911764705882353,0.6666666666666666,0.7241379310344828,0.6176470588235294,0.5,0.5138988207137044,0.7102076124567475,0.6470588235294118,0.625,0.6666666666666666,0.5882352941176471
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,2,-0.339475154876709,-0.339475154876709,0.7919921875,0.734375,0.6792452830188679,0.8571428571428571,0.5625,0.5,0.4975554664799753,0.578125,0.5625,0.5757575757575758,0.5588235294117647,0.59375
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,3,-0.7418181896209717,-0.7418181896209717,0.8181818181818182,0.7424242424242424,0.7301587301587301,0.7666666666666667,0.696969696969697,0.5,0.458400024005405,0.7373737373737375,0.6818181818181818,0.6666666666666666,0.7,0.6363636363636364
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,16,4,-1.0348622798919678,-1.0348622798919678,0.7962500000000001,0.725,0.725,0.725,0.725,0.5,0.4721222907688857,0.72125,0.6625,0.6197183098591549,0.7096774193548387,0.55
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,0,-1.0146816968917847,-1.0146816968917847,0.7614795918367347,0.6607142857142857,0.6666666666666666,0.6551724137931034,0.6785714285714286,0.5,0.5046792524991736,0.7653061224489796,0.6964285714285714,0.7213114754098361,0.6666666666666666,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,1,-0.6373535394668579,-0.6373535394668579,0.7569204152249134,0.7205882352941176,0.6779661016949152,0.8,0.5882352941176471,0.5,0.48301402263124554,0.6972318339100346,0.6470588235294118,0.625,0.6666666666666666,0.5882352941176471
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,2,-1.0525844097137451,-1.0525844097137451,0.7568359375,0.703125,0.6779661016949152,0.7407407407407407,0.625,0.5,0.4126933457476733,0.54296875,0.546875,0.5538461538461539,0.5454545454545454,0.5625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,3,-1.1139886379241943,-1.1139886379241943,0.8044077134986227,0.7272727272727273,0.7096774193548387,0.7586206896551724,0.6666666666666666,0.5,0.5755442339286932,0.7474747474747474,0.7121212121212122,0.6984126984126984,0.7333333333333333,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,17,4,-1.2677812576293945,-1.2677812576293945,0.7987500000000001,0.7625,0.7532467532467533,0.7837837837837838,0.725,0.5,0.4357062339287908,0.728125,0.675,0.6285714285714286,0.7333333333333333,0.55
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,0,-1.025657057762146,-1.025657057762146,0.7678571428571429,0.6964285714285714,0.6909090909090909,0.7037037037037037,0.6785714285714286,0.5,0.5134526773623304,0.7767857142857143,0.6964285714285714,0.711864406779661,0.6774193548387096,0.75
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,1,-1.5236754417419434,-1.5236754417419434,0.759515570934256,0.6911764705882353,0.676923076923077,0.7096774193548387,0.6470588235294118,0.5,0.5030248925933664,0.6980968858131489,0.6176470588235294,0.59375,0.6333333333333333,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,2,-1.410901427268982,-1.410901427268982,0.7470703125,0.71875,0.7096774193548387,0.7333333333333333,0.6875,0.5,0.4194536767840637,0.568359375,0.53125,0.5454545454545454,0.5294117647058824,0.5625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,3,-1.3348766565322876,-1.3348766565322876,0.7814508723599634,0.7424242424242424,0.7301587301587301,0.7666666666666667,0.696969696969697,0.5,0.47890079324951784,0.7539026629935721,0.696969696969697,0.6875,0.7096774193548387,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,18,4,-1.8070985078811646,-1.8070985078811646,0.8131250000000001,0.7625,0.759493670886076,0.7692307692307693,0.75,0.5,0.5308420861193284,0.713125,0.675,0.6486486486486487,0.7058823529411765,0.6
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,0,-1.8563244342803955,-1.8563244342803955,0.7614795918367347,0.6785714285714286,0.6896551724137931,0.6666666666666666,0.7142857142857143,0.5,0.5341403056481617,0.7780612244897959,0.7142857142857143,0.7333333333333333,0.6875,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,1,-1.5253252983093262,-1.5253252983093262,0.7525951557093425,0.6617647058823529,0.6567164179104478,0.6666666666666666,0.6470588235294118,0.5,0.5249477388601949,0.6980968858131489,0.6029411764705882,0.5573770491803278,0.6296296296296297,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,2,-1.4593054056167603,-1.4593054056167603,0.7763671875,0.71875,0.7096774193548387,0.7333333333333333,0.6875,0.5,0.36968861377004647,0.568359375,0.53125,0.5454545454545454,0.5294117647058824,0.5625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,3,-1.5900168418884277,-1.5900168418884277,0.7998163452708908,0.7424242424242424,0.7301587301587301,0.7666666666666667,0.696969696969697,0.5,0.5285489055786168,0.743801652892562,0.696969696969697,0.6774193548387096,0.7241379310344828,0.6363636363636364
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,19,4,-1.735753059387207,-1.735753059387207,0.8099999999999999,0.7625,0.759493670886076,0.7692307692307693,0.75,0.5,0.510554627529924,0.6837500000000002,0.625,0.5833333333333334,0.65625,0.525
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,0,-1.8501577377319336,-1.8501577377319336,0.7678571428571428,0.6785714285714286,0.6896551724137931,0.6666666666666666,0.7142857142857143,0.5,0.4934582631224253,0.7933673469387755,0.6785714285714286,0.7096774193548387,0.6470588235294118,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,1,-1.3300719261169434,-1.3300719261169434,0.7569204152249135,0.6764705882352942,0.65625,0.7,0.6176470588235294,0.5,0.5438404166286865,0.7024221453287197,0.6029411764705882,0.5714285714285714,0.6206896551724138,0.5294117647058824
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,2,-1.2308292388916016,-1.2308292388916016,0.7861328125,0.71875,0.6896551724137931,0.7692307692307693,0.625,0.5,0.4211731000955174,0.564453125,0.53125,0.5454545454545454,0.5294117647058824,0.5625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,3,-1.2202191352844238,-1.2202191352844238,0.8062442607897153,0.7272727272727273,0.7096774193548387,0.7586206896551724,0.6666666666666666,0.5,0.5613552221159173,0.7392102846648301,0.7121212121212122,0.6984126984126984,0.7333333333333333,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,20,4,-1.7164280414581299,-1.7164280414581299,0.80625,0.775,0.7692307692307693,0.7894736842105263,0.75,0.5,0.4955496870631996,0.69625,0.65,0.6111111111111112,0.6875,0.55
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,0,-1.8905495405197144,-1.8905495405197144,0.7589285714285715,0.6607142857142857,0.6666666666666666,0.6551724137931034,0.6785714285714286,0.5,0.5050714212924056,0.788265306122449,0.6785714285714286,0.7096774193548387,0.6470588235294118,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,1,-2.3033103942871094,-2.3033103942871094,0.7543252595155708,0.6617647058823529,0.684931506849315,0.6410256410256411,0.7352941176470589,0.5,0.4908266890722719,0.7024221453287197,0.6029411764705882,0.5573770491803278,0.6296296296296297,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,2,-1.3919868469238281,-1.3919868469238281,0.794921875,0.703125,0.6545454545454545,0.782608695652174,0.5625,0.5,0.4334377039421631,0.5576171875,0.515625,0.5373134328358209,0.5142857142857142,0.5625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,3,-1.3298476934432983,-1.3298476934432983,0.8236914600550964,0.7272727272727273,0.7096774193548387,0.7586206896551724,0.6666666666666666,0.5,0.5539162731105867,0.7447199265381083,0.7121212121212122,0.6984126984126984,0.7333333333333333,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,21,4,-2.0186266899108887,-2.0186266899108887,0.8087500000000001,0.725,0.7317073170731707,0.7142857142857143,0.75,0.5,0.514207405352998,0.68625,0.6375,0.6133333333333333,0.6571428571428571,0.575
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,0,-1.7438088655471802,-1.7438088655471802,0.7538265306122449,0.6964285714285714,0.6909090909090909,0.7037037037037037,0.6785714285714286,0.5,0.485331622210579,0.7869897959183674,0.6785714285714286,0.7096774193548387,0.6470588235294118,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,1,-2.6377665996551514,-2.6377665996551514,0.754325259515571,0.6617647058823529,0.6933333333333334,0.6341463414634146,0.7647058823529411,0.5,0.514282781280214,0.7102076124567474,0.6029411764705882,0.5573770491803278,0.6296296296296297,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,2,-0.9698212146759033,-0.9698212146759033,0.7900390625,0.703125,0.6274509803921569,0.8421052631578947,0.5,0.5,0.4160642093817424,0.55078125,0.546875,0.5671641791044776,0.5428571428571428,0.59375
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,3,-1.5342910289764404,-1.5342910289764404,0.8319559228650139,0.7121212121212122,0.6984126984126984,0.7333333333333333,0.6666666666666666,0.5,0.5481350398579272,0.7382920110192838,0.696969696969697,0.6875,0.7096774193548387,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,22,4,-2.1304142475128174,-2.1304142475128174,0.8043750000000001,0.7125,0.7228915662650602,0.6976744186046512,0.75,0.5,0.5405573024215355,0.6912499999999999,0.6625,0.6301369863013698,0.696969696969697,0.575
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,0,-2.382694721221924,-2.382694721221924,0.7474489795918366,0.7142857142857143,0.7241379310344828,0.7,0.75,0.5,0.5459429519700157,0.7869897959183674,0.7142857142857143,0.7333333333333333,0.6875,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,1,-1.3002097606658936,-1.3002097606658936,0.7474048442906573,0.6911764705882353,0.676923076923077,0.7096774193548387,0.6470588235294118,0.5,0.42493943574035653,0.6911764705882353,0.6029411764705882,0.5573770491803278,0.6296296296296297,0.5
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,2,-1.2619187831878662,-1.2619187831878662,0.8046875,0.65625,0.6206896551724138,0.6923076923076923,0.5625,0.5,0.43401737065847795,0.5244140625,0.53125,0.5454545454545454,0.5294117647058824,0.5625
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,3,-1.5982248783111572,-1.5982248783111572,0.8218549127640036,0.696969696969697,0.7058823529411765,0.6857142857142857,0.7272727272727273,0.5,0.5786027264129159,0.7419651056014693,0.6818181818181818,0.676923076923077,0.6875,0.6666666666666666
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,23,4,-1.2401599884033203,-1.2401599884033203,0.7837500000000001,0.7,0.6842105263157895,0.7222222222222222,0.65,0.5,0.4921786514922954,0.6325000000000001,0.5875,0.56,0.6,0.525
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,0,-2.3582592010498047,-2.3582592010498047,0.7538265306122449,0.6607142857142857,0.6779661016949152,0.6451612903225806,0.7142857142857143,0.5,0.5577524307926278,0.764030612244898,0.7142857142857143,0.7241379310344828,0.7,0.75
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,1,-1.0660877227783203,-1.0660877227783203,0.740484429065744,0.6617647058823529,0.6461538461538462,0.6774193548387096,0.6176470588235294,0.5,0.46585965935591384,0.6980968858131488,0.5441176470588235,0.5079365079365079,0.5517241379310345,0.47058823529411764
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,2,-0.9612815380096436,-0.9612815380096436,0.7900390625,0.640625,0.5818181818181818,0.6956521739130435,0.5,0.5,0.5053563805995845,0.5,0.5625,0.5483870967741935,0.5666666666666667,0.53125
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,3,-1.537705898284912,-1.537705898284912,0.827364554637282,0.7121212121212122,0.7164179104477612,0.7058823529411765,0.7272727272727273,0.5,0.4739218898730365,0.7015610651974288,0.5757575757575758,0.5882352941176471,0.5714285714285714,0.6060606060606061
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,24,4,-1.2364425659179688,-1.2364425659179688,0.7793749999999999,0.725,0.717948717948718,0.7368421052631579,0.7,0.5,0.5156414090449538,0.6606249999999999,0.5875,0.5714285714285714,0.5945945945945946,0.55
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,0,-2.1059069633483887,-2.1059069633483887,0.7423469387755102,0.6964285714285714,0.711864406779661,0.6774193548387096,0.75,0.5,0.589090908492171,0.7742346938775511,0.7142857142857143,0.7333333333333333,0.6875,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,1,-1.5083105564117432,-1.5083105564117432,0.7387543252595157,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.5,0.6536012631595797,0.6911764705882354,0.5882352941176471,0.5757575757575758,0.59375,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,2,-0.9824385643005371,-0.9824385643005371,0.7802734375,0.625,0.5714285714285714,0.6666666666666666,0.5,0.5,0.5016534971246828,0.4990234375,0.5,0.4838709677419355,0.5,0.46875
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,3,-1.527230978012085,-1.527230978012085,0.8310376492194674,0.7121212121212122,0.7164179104477612,0.7058823529411765,0.7272727272727273,0.5,0.49903103368262525,0.686868686868687,0.5909090909090909,0.5846153846153846,0.59375,0.5757575757575758
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,25,4,-0.6862039566040039,-0.6862039566040039,0.7787499999999999,0.725,0.7027027027027027,0.7647058823529411,0.65,0.5,0.6331895369978635,0.65625,0.6,0.5789473684210527,0.6111111111111112,0.55
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,0,-2.8534064292907715,-2.8534064292907715,0.7474489795918368,0.6607142857142857,0.6885245901639344,0.6363636363636364,0.75,0.5,0.6588459843562838,0.7653061224489797,0.7321428571428571,0.7457627118644068,0.7096774193548387,0.7857142857142857
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,1,-1.178289532661438,-1.178289532661438,0.7352941176470589,0.6176470588235294,0.6060606060606061,0.625,0.5882352941176471,0.5,0.7275958544474377,0.6799307958477508,0.5882352941176471,0.5757575757575758,0.59375,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,2,-0.9248502254486084,-0.9248502254486084,0.76953125,0.65625,0.6206896551724138,0.6923076923076923,0.5625,0.5,0.5521575416824785,0.515625,0.53125,0.5,0.5357142857142857,0.46875
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,3,-1.3344477415084839,-1.3344477415084839,0.8328741965105602,0.7272727272727273,0.7352941176470589,0.7142857142857143,0.7575757575757576,0.5,0.5510307515965268,0.6942148760330579,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,26,4,-0.8733948469161987,-0.8733948469161987,0.77625,0.7,0.6923076923076923,0.7105263157894737,0.675,0.5,0.6694855586516811,0.6468750000000001,0.6125,0.5866666666666667,0.6285714285714286,0.55
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,27,0,-2.9221222400665283,-2.9221222400665283,0.7499999999999999,0.6964285714285714,0.7213114754098361,0.6666666666666666,0.7857142857142857,0.5,0.7209989116409367,0.7410714285714285,0.7142857142857143,0.7241379310344828,0.7,0.75
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,27,1,-1.3641451597213745,-1.3641451597213745,0.7352941176470589,0.6029411764705882,0.6086956521739131,0.6,0.6176470588235294,0.5,0.7361006053429574,0.6730103806228374,0.6029411764705882,0.5846153846153846,0.6129032258064516,0.5588235294117647
llama3.1_8b_chat,football_leagues_1k,base,main,prompt_only,27,2,0.14564606547355652,0.14564606547355652,0.76953125,0.671875,0.6037735849056604,0.7619047619047619,0.5,0.5,0.624613758095816,0.53515625,0.515625,0.4918032786885246,0.5172413793103449,0.46875
